Node ID,Node Name,Zone ID,Zone Name
23535,RAVENSWOOD___3,61761.0,N.Y.C.
23820,RAVENSWOOD___4,61761.0,N.Y.C.
24196,RCPI_TRUST___DRP,61761.0,N.Y.C.
23796,RENSSELAER___COGEN,61757.0,CAPITL
24186,REVERE_CPPR_DRP,61756.0,MHK VL
323610,RIVERBAY____,61761.0,N.Y.C.
23652,ROCHESTER_9_IC,61753.0,GENESE
23587,ROSETON___1,61758.0,HUD VL
23588,ROSETON___2,61758.0,HUD VL
23602,RUSSELL___1,61753.0,GENESE
23532,RUSSELL___2,61753.0,GENESE
23549,RUSSELL___3,61753.0,GENESE
23556,RUSSELL___4,61753.0,GENESE
23914,RUSSELL___STATION,61753.0,GENESE
24043,S SALMON___HYD,61754.0,CENTRL
345024,SAWYER_23_KV_LOAD_REV_LBMP_A,61752.0,WEST
23801,SELKIRK___I,61757.0,CAPITL
23799,SELKIRK___II,61757.0,CAPITL
23797,SENECA___ENERGY,61754.0,CENTRL
24041,SENECA OSWGO___HYD,61754.0,CENTRL
23640,SHOEMAKER___GT,61758.0,HUD VL
23715,SHOREHAM_IC_1,61762.0,LONGIL
23716,SHOREHAM_IC_2,61762.0,LONGIL
23735,SISSONVILLE____,61756.0,MHK VL
24169,SITHE_IND_GS1,61754.0,CENTRL
24170,SITHE_IND_GS2,61754.0,CENTRL
24171,SITHE_IND_GS3,61754.0,CENTRL
24172,SITHE_IND_GS4,61754.0,CENTRL
24024,SITHE___BATAVIA,61753.0,GENESE
23800,SITHE___INDEPEND,61754.0,CENTRL
23902,SITHE___MASSENA,61755.0,NORTH
24021,SITHE___OGDNSBRG,61756.0,MHK VL
23777,SITHE___STERLING,61756.0,MHK VL
23612,SOUTH CAIRO___GT,61758.0,HUD VL
23720,SOUTH HAMPTN___IC,61762.0,LONGIL
23719,SOUTHOLD___IC,61762.0,LONGIL
23600,ST LAWRENCE____,61755.0,NORTH
23604,STATION 5_MISC_HYD,61753.0,GENESE
345032,STA_168_34_KV_BK1_2_REV_LBMP_B,61753.0,GENESE
345033,STA_56_34_KV_BUS2_REV_LBMP_B,61753.0,GENESE
323596,STEEL___WIND,61752.0,WEST
323667,STEUBEN_REC_LFGE,61754.0,CENTRL
24151,STONY___BROOK,61762.0,LONGIL
23609,STURGEON_POOL_HYD,61758.0,HUD VL
345026,SUGRLOAF_69_KV_LOAD_REV_LBMP_G,61758.0,HUD VL
323694,SYNERGY___BIOGAS,61753.0,GENESE
323597,SYRACUSE___ENERGY_ST1,61754.0,CENTRL
323598,SYRACUSE___ENERGY_ST2,61754.0,CENTRL
24017,SYRACUSE___POWER,61754.0,CENTRL
323695,TRIGEN___CC,61762.0,LONGIL
323587,UNION___PROCESSING_DRP,61753.0,GENESE
24058,UPPER HUDSON___HYD,61757.0,CAPITL
24056,UPPER RAQUET___HYD,61756.0,MHK VL
345011,VINEGAR_115_KV_917_CH_LD_REV_LBMP_E,61756.0,MHK VL
24020,VISCHER___FERRY HYD,61757.0,CAPITL
345027,W.NYACK_69_KV_BK 521_REV_LBMP_G,61758.0,HUD VL
345008,W49TH_ST_138_KV_38M43_REV_LBMP_J,61761.0,N.Y.C.
23522,WADING RIVER_IC_1,61762.0,LONGIL
23547,WADING RIVER_IC_2,61762.0,LONGIL
23601,WADING RIVER_IC_3,61762.0,LONGIL
24148,WALDEN___HYDRO,61758.0,HUD VL
23737,WARRENSBURG____,61757.0,CAPITL
23538,WATERSIDE___6 8 9,61761.0,N.Y.C.
323627,WDELAWARE___HYD,61758.0,HUD VL
23714,WEST BABYLON___IC,61762.0,LONGIL
24049,WEST CANADA___HYD,61756.0,MHK VL
24143,WESTERN_NY_WIND,61753.0,GENESE
323668,WESTOVER___LESR,61754.0,CENTRL
323626,WETHRSFD_WT_PWR,61754.0,CENTRL
345015,WHAVSTOR_138_KV_BK127_REV_LBMP_G,61758.0,HUD VL
23770,YORK___WARBASSE,61761.0,N.Y.C.
61757,CAPITL,61757.0,CAPITL
61754,CENTRL,61754.0,CENTRL
61760,DUNWOD,61760.0,DUNWOD
61753,GENESE,61753.0,GENESE
61758,HUD VL,61758.0,HUD VL
61762,LONGIL,61762.0,LONGIL
61756,MHK VL,61756.0,MHK VL
61759,MILLWD,61759.0,MILLWD
61761,N.Y.C.,61761.0,N.Y.C.
61755,NORTH,61755.0,NORTH
61752,WEST,61752.0,WEST
