year,month,day,hour,load,pv,pv0
2016,6,21,19,704.575117,3.67306,0
2016,6,21,20,754.1702216,0.55091,0
2016,6,21,21,735.5188952,0,0
2016,6,21,22,607.2012619,0,0
2016,6,21,23,429.4101214,0,0
2016,6,21,24,325.8964039,0,0
2016,6,22,1,293.1846011,0,0
2016,6,22,2,269.3418999,0,0
2016,6,22,3,266.0982208,0,0
2016,6,22,4,270.3914965,0,0
2016,6,22,5,333.6858603,0,0
2016,6,22,6,579.5619947,1.87255,0
2016,6,22,7,691.1610548,10.72802,0
2016,6,22,8,606.3297203,28.5552,0
2016,6,22,9,576.0355009,46.26354,0
2016,6,22,10,504.9495783,60.51137,0
2016,6,22,11,505.1196965,71.64109,0
2016,6,22,12,502.0896452,77.91937,0
2016,6,22,13,483.3077564,79.43704,0
2016,6,22,14,482.1132419,75.86625,0
2016,6,22,15,482.3764382,67.02809,0
2016,6,22,16,516.1937151,53.66225,0
2016,6,22,17,566.2600468,35.93488,0
2016,6,22,18,670.7919212,16.96163,0
2016,6,22,19,698.9918479,3.77532,0
2016,6,22,20,765.3229116,0.54754,0
2016,6,22,21,737.784703,0,0
2016,6,22,22,597.2113209,0,0
2016,6,22,23,431.4291236,0,0
2016,6,22,24,332.3821853,0,0
2016,6,23,1,302.4438764,0,0
2016,6,23,2,280.6466241,0,0
2016,6,23,3,274.1878797,0,0
2016,6,23,4,287.2023843,0,0
2016,6,23,5,340.5444268,0,0
2016,6,23,6,588.1922989,2.27597,0
2016,6,23,7,685.5217793,3.45839,0
2016,6,23,8,610.2117453,12.71051,0
2016,6,23,9,574.0971357,26.85924,0
2016,6,23,10,501.3221116,42.68322,0
2016,6,23,11,502.376326,52.22196,0
2016,6,23,12,502.9145539,72.59465,0
2016,6,23,13,481.6745695,76.5069,0
2016,6,23,14,481.5316992,72.37218,0
2016,6,23,15,480.6662408,60.80186,0
2016,6,23,16,516.0910079,51.72302,0
2016,6,23,17,565.4583747,24.23838,0
2016,6,23,18,670.6271022,12.35065,0
2016,6,23,19,701.5021414,3.11492,0
2016,6,23,20,764.6288457,0.19912,0
2016,6,23,21,733.8074005,0,0
2016,6,23,22,617.4565015,0,0
2016,6,23,23,468.0852121,0,0
2016,6,23,24,297.9195791,0,0
2016,6,24,1,312.7571402,0,0
2016,6,24,2,314.1724987,0,0
2016,6,24,3,267.8832351,0,0
2016,6,24,4,281.1045039,0,0
2016,6,24,5,297.9316374,0,0
2016,6,24,6,461.2816464,1.39425,0
2016,6,24,7,607.4314825,8.02379,0
2016,6,24,8,683.4677919,12.07447,0
2016,6,24,9,610.1775051,18.66049,0
2016,6,24,10,528.7329054,24.9178,0
2016,6,24,11,511.2884842,65.28221,0
2016,6,24,12,511.0807043,78.60259,0
2016,6,24,13,490.6913786,80.85828,0
2016,6,24,14,489.2491905,76.67584,0
2016,6,24,15,492.5001064,67.17625,0
2016,6,24,16,526.9186766,54.37339,0
2016,6,24,17,562.9174043,36.63151,0
2016,6,24,18,695.0675902,17.28381,0
2016,6,24,19,695.270932,3.70649,0
2016,6,24,20,730.2668746,0.62679,0
2016,6,24,21,729.6126997,0,0
2016,6,24,22,637.6323599,0,0
2016,6,24,23,487.9758175,0,0
2016,6,24,24,308.483118,0,0
2016,6,25,1,330.987239,0,0
2016,6,25,2,294.2635768,0,0
2016,6,25,3,292.7892099,0,0
2016,6,25,4,304.8367498,0,0
2016,6,25,5,368.4556208,0,0
2016,6,25,6,486.5056725,1.78116,0
2016,6,25,7,629.2811007,10.74289,0
2016,6,25,8,686.7709078,29.59206,0
2016,6,25,9,595.6480516,48.52777,0
2016,6,25,10,534.1176094,63.98042,0
2016,6,25,11,527.4501774,74.67613,0
2016,6,25,12,527.8567894,80.66529,0
2016,6,25,13,486.3830914,81.6428,0
2016,6,25,14,483.0650664,75.56375,0
2016,6,25,15,482.8551228,66.3119,0
2016,6,25,16,518.0789856,49.03718,0
2016,6,25,17,555.3643011,35.04504,0
2016,6,25,18,678.3543943,17.42432,0
2016,6,25,19,696.8616525,3.73243,0
2016,6,25,20,749.6276777,0.27383,0
2016,6,25,21,712.7838458,0,0
2016,6,25,22,619.4529339,0,0
2016,6,25,23,486.6938578,0,0
2016,6,25,24,326.8516228,0,0
2016,6,26,1,292.9051774,0,0
2016,6,26,2,276.8054173,0,0
2016,6,26,3,319.4537211,0,0
2016,6,26,4,309.6835548,0,0
2016,6,26,5,327.4847038,0,0
2016,6,26,6,574.6814755,1.4489,0
2016,6,26,7,696.1868193,7.73251,0
2016,6,26,8,614.7761791,17.80231,0
2016,6,26,9,580.9919216,39.63079,0
2016,6,26,10,508.728561,58.33632,0
2016,6,26,11,510.4221783,66.67153,0
2016,6,26,12,510.1037234,73.43667,0
2016,6,26,13,490.2851732,76.63526,0
2016,6,26,14,490.1648754,66.81436,0
2016,6,26,15,489.6648044,54.70962,0
2016,6,26,16,523.7839519,41.13225,0
2016,6,26,17,573.3260425,24.65452,0
2016,6,26,18,678.9247402,11.22004,0
2016,6,26,19,706.2579497,2.8649,0
2016,6,26,20,768.0942903,0.28088,0
2016,6,26,21,736.2622904,0,0
2016,6,26,22,619.8885206,0,0
2016,6,26,23,485.423104,0,0
2016,6,26,24,275.5788749,0,0
2016,6,27,1,277.7844761,0,0
2016,6,27,2,308.0563817,0,0
2016,6,27,3,260.2907836,0,0
2016,6,27,4,319.8338755,0,0
2016,6,27,5,367.4574149,0,0
2016,6,27,6,543.9030372,2.51453,0
2016,6,27,7,695.7176421,6.66311,0
2016,6,27,8,612.7435446,12.95048,0
2016,6,27,9,575.7608599,18.04049,0
2016,6,27,10,503.7821473,25.44297,0
2016,6,27,11,505.0048326,31.23852,0
2016,6,27,12,502.9147651,35.24569,0
2016,6,27,13,482.5120974,37.70845,0
2016,6,27,14,481.1869231,46.23112,0
2016,6,27,15,480.1021008,43.78266,0
2016,6,27,16,515.7608811,38.73893,0
2016,6,27,17,565.8985153,25.65042,0
2016,6,27,18,669.894603,15.06521,0
2016,6,27,19,698.9903905,2.64097,0
2016,6,27,20,763.9141271,0.54189,0
2016,6,27,21,735.0003462,0,0
2016,6,27,22,598.2701844,0,0
2016,6,27,23,426.8450802,0,0
2016,6,27,24,335.4098226,0,0
2016,6,28,1,310.0436001,0,0
2016,6,28,2,304.1676908,0,0
2016,6,28,3,273.7074808,0,0
2016,6,28,4,285.2877382,0,0
2016,6,28,5,365.4880569,0,0
2016,6,28,6,580.794912,1.82767,0
2016,6,28,7,689.5152324,7.23,0
2016,6,28,8,607.6431094,26.23054,0
2016,6,28,9,573.4982034,39.30492,0
2016,6,28,10,502.6747069,63.05274,0
2016,6,28,11,502.4401857,73.37271,0
2016,6,28,12,499.622724,79.98943,0
2016,6,28,13,479.9602787,81.52431,0
2016,6,28,14,478.9730239,78.05887,0
2016,6,28,15,479.3266419,69.4025,0
2016,6,28,16,514.4151826,56.23198,0
2016,6,28,17,563.4004325,38.0932,0
2016,6,28,18,667.8756382,17.95927,0
2016,6,28,19,694.9672298,3.58313,0
2016,6,28,20,757.8963765,0.50636,0
2016,6,28,21,732.7759021,0,0
2016,6,28,22,615.4598068,0,0
2016,6,28,23,496.669095,0,0
2016,6,28,24,297.7272406,0,0
2016,6,29,1,348.8836603,0,0
2016,6,29,2,282.2974892,0,0
2016,6,29,3,293.6397323,0,0
2016,6,29,4,323.9262471,0,0
2016,6,29,5,369.9269223,0,0
2016,6,29,6,556.3304167,2.43715,0
2016,6,29,7,689.840864,10.70224,0
2016,6,29,8,607.0584438,27.38637,0
2016,6,29,9,567.0938859,44.95523,0
2016,6,29,10,494.9336524,58.99534,0
2016,6,29,11,498.198833,70.58642,0
2016,6,29,12,495.1026763,78.09882,0
2016,6,29,13,473.1216266,80.36559,0
2016,6,29,14,474.0914164,76.37443,0
2016,6,29,15,474.2831028,67.58297,0
2016,6,29,16,508.605766,53.61593,0
2016,6,29,17,560.3404888,35.83027,0
2016,6,29,18,665.8588907,17.09173,0
2016,6,29,19,694.5282043,4.65063,0
2016,6,29,20,756.8398916,0.54685,0
2016,6,29,21,729.9142584,0,0
2016,6,29,22,613.6024551,0,0
2016,6,29,23,495.418688,0,0
2016,6,29,24,307.1322168,0,0
2016,6,30,1,344.9798246,0,0
2016,6,30,2,324.8457174,0,0
2016,6,30,3,323.057137,0,0
2016,6,30,4,278.5686069,0,0
2016,6,30,5,360.0871271,0,0
2016,6,30,6,576.9639549,2.04339,0
2016,6,30,7,687.2885701,10.49347,0
2016,6,30,8,603.9201696,28.47352,0
2016,6,30,9,564.8226785,46.63677,0
2016,6,30,10,491.0909533,60.95859,0
2016,6,30,11,491.3297654,72.29205,0
2016,6,30,12,493.310135,79.22165,0
2016,6,30,13,474.9837269,81.21281,0
2016,6,30,14,467.9349374,77.41255,0
2016,6,30,15,464.1724389,68.99896,0
2016,6,30,16,505.6156362,55.33737,0
2016,6,30,17,558.339488,37.43625,0
2016,6,30,18,663.5105092,17.66987,0
2016,6,30,19,690.2737032,3.84173,0
2016,6,30,20,751.8932358,0.54857,0
2016,6,30,21,726.5610019,0,0
2016,6,30,22,611.5808384,0,0
2016,6,30,23,492.767002,0,0
2016,6,30,24,346.1342891,0,0
2016,7,1,1,366.9606015,0,0
2016,7,1,2,301.9173268,0,0
2016,7,1,3,282.5163258,0,0
2016,7,1,4,281.2386681,0,0
2016,7,1,5,307.7759722,0,0
2016,7,1,6,503.5729078,2.17107,0
2016,7,1,7,602.9231947,10.51878,0
2016,7,1,8,679.4246756,26.98552,0
2016,7,1,9,606.922548,43.41362,0
2016,7,1,10,526.1068735,60.55996,0
2016,7,1,11,509.9058202,71.02869,0
2016,7,1,12,509.3876957,77.70993,0
2016,7,1,13,489.6177877,79.79313,0
2016,7,1,14,488.9720758,76.45397,0
2016,7,1,15,488.906548,68.0934,0
2016,7,1,16,523.6902565,54.75882,0
2016,7,1,17,560.6592496,35.8368,0
2016,7,1,18,692.2190148,16.96526,0
2016,7,1,19,693.3432232,4.50602,0
2016,7,1,20,725.2818009,0.30147,0
2016,7,1,21,728.3139683,0,0
2016,7,1,22,636.5533938,0,0
2016,7,1,23,499.0158035,0,0
2016,7,1,24,314.9606377,0,0
2016,7,2,1,343.995977,0,0
2016,7,2,2,306.2128639,0,0
2016,7,2,3,301.8122298,0,0
2016,7,2,4,309.0705692,0,0
2016,7,2,5,370.4756811,0,0
2016,7,2,6,490.9160588,1.78841,0
2016,7,2,7,625.4838182,9.91667,0
2016,7,2,8,681.9041981,25.02296,0
2016,7,2,9,590.1498804,43.06119,0
2016,7,2,10,527.8206953,55.47386,0
2016,7,2,11,520.0518369,66.89003,0
2016,7,2,12,520.5435738,72.61768,0
2016,7,2,13,479.2980988,74.35343,0
2016,7,2,14,477.9387121,71.6838,0
2016,7,2,15,480.3065675,64.10307,0
2016,7,2,16,515.3015137,51.5252,0
2016,7,2,17,551.6570927,34.51572,0
2016,7,2,18,673.7801693,16.4949,0
2016,7,2,19,693.3133176,4.36201,0
2016,7,2,20,743.5259213,0.51105,0
2016,7,2,21,709.7556527,0,0
2016,7,2,22,617.9775423,0,0
2016,7,2,23,499.2923585,0,0
2016,7,2,24,336.527593,0,0
2016,7,3,1,306.2327154,0,0
2016,7,3,2,342.4476727,0,0
2016,7,3,3,261.3617933,0,0
2016,7,3,4,328.0249395,0,0
2016,7,3,5,374.759445,0,0
2016,7,3,6,557.7369146,2.02837,0
2016,7,3,7,695.9943159,9.77442,0
2016,7,3,8,613.700984,26.40141,0
2016,7,3,9,578.2223432,43.26793,0
2016,7,3,10,505.9844876,56.67948,0
2016,7,3,11,505.6860077,65.44913,0
2016,7,3,12,504.6292088,69.4875,0
2016,7,3,13,485.5018988,69.74017,0
2016,7,3,14,484.2812547,67.86238,0
2016,7,3,15,483.799733,61.86497,0
2016,7,3,16,518.0774076,50.23004,0
2016,7,3,17,568.5895519,34.01655,0
2016,7,3,18,674.6171941,16.18055,0
2016,7,3,19,703.126856,3.7969,0
2016,7,3,20,765.5243315,0.48402,0
2016,7,3,21,735.2101354,0,0
2016,7,3,22,619.0036323,0,0
2016,7,3,23,456.9253476,0,0
2016,7,3,24,297.5770595,0,0
2016,7,4,1,330.6208527,0,0
2016,7,4,2,295.0502441,0,0
2016,7,4,3,293.4434455,0,0
2016,7,4,4,303.4297217,0,0
2016,7,4,5,362.1233553,0,0
2016,7,4,6,491.6713793,2.00581,0
2016,7,4,7,627.7562982,9.3498,0
2016,7,4,8,684.461018,26.14981,0
2016,7,4,9,591.382918,32.68733,0
2016,7,4,10,527.6098369,49.12543,0
2016,7,4,11,518.6762169,59.67621,0
2016,7,4,12,516.5679299,66.59604,0
2016,7,4,13,476.6339353,72.94355,0
2016,7,4,14,475.914477,68.71767,0
2016,7,4,15,476.6334727,60.18278,0
2016,7,4,16,512.2821755,49.27361,0
2016,7,4,17,549.7593667,32.25692,0
2016,7,4,18,672.3333621,16.49735,0
2016,7,4,19,692.6960818,3.3372,0
2016,7,4,20,745.5249945,0.48532,0
2016,7,4,21,708.0449085,0,0
2016,7,4,22,615.4294673,0,0
2016,7,4,23,503.7124594,0,0
2016,7,4,24,317.4884701,0,0
2016,7,5,1,294.3460715,0,0
2016,7,5,2,318.9417561,0,0
2016,7,5,3,263.7139522,0,0
2016,7,5,4,284.6292648,0,0
2016,7,5,5,355.5114927,0,0
2016,7,5,6,585.5817028,1.19555,0
2016,7,5,7,690.4260109,9.67281,0
2016,7,5,8,609.487434,28.90477,0
2016,7,5,9,574.7044054,48.06334,0
2016,7,5,10,503.6434322,63.4299,0
2016,7,5,11,504.9033767,74.30564,0
2016,7,5,12,503.5260911,80.6222,0
2016,7,5,13,483.0993676,81.6219,0
2016,7,5,14,482.5836231,78.6022,0
2016,7,5,15,482.1945969,70.31335,0
2016,7,5,16,516.6308395,56.81471,0
2016,7,5,17,566.1066662,38.77328,0
2016,7,5,18,670.5809667,18.37977,0
2016,7,5,19,697.6834684,2.87256,0
2016,7,5,20,761.3110355,0.27174,0
2016,7,5,21,732.2311747,0,0
2016,7,5,22,615.8650026,0,0
2016,7,5,23,497.253434,0,0
2016,7,5,24,284.2820553,0,0
2016,7,6,1,289.6082693,0,0
2016,7,6,2,324.1031995,0,0
2016,7,6,3,275.9129458,0,0
2016,7,6,4,293.7026756,0,0
2016,7,6,5,372.2992868,0,0
2016,7,6,6,557.3262104,1.58274,0
2016,7,6,7,692.578771,7.90245,0
2016,7,6,8,610.3253139,22.71068,0
2016,7,6,9,574.7842421,39.93336,0
2016,7,6,10,503.1954098,52.24725,0
2016,7,6,11,503.4571592,53.91268,0
2016,7,6,12,501.4160634,72.35185,0
2016,7,6,13,480.9072604,74.1805,0
2016,7,6,14,480.1156892,75.47434,0
2016,7,6,15,479.5932748,62.44115,0
2016,7,6,16,513.9594894,48.82,0
2016,7,6,17,564.3554821,27.92562,0
2016,7,6,18,669.7152375,14.74162,0
2016,7,6,19,698.7172439,4.16738,0
2016,7,6,20,761.7463463,0.29361,0
2016,7,6,21,731.7071254,0,0
2016,7,6,22,615.0815567,0,0
2016,7,6,23,496.2301817,0,0
2016,7,6,24,295.7719311,0,0
2016,7,7,1,334.8860656,0,0
2016,7,7,2,279.8697054,0,0
2016,7,7,3,309.8212433,0,0
2016,7,7,4,285.9771426,0,0
2016,7,7,5,352.8068419,0,0
2016,7,7,6,583.7174537,2.03066,0
2016,7,7,7,696.2773537,4.39918,0
2016,7,7,8,614.51157,12.05711,0
2016,7,7,9,577.8423574,21.44065,0
2016,7,7,10,506.8523749,23.37243,0
2016,7,7,11,506.2056723,46.98405,0
2016,7,7,12,502.7117526,62.00749,0
2016,7,7,13,481.106738,71.49092,0
2016,7,7,14,480.1236524,69.52538,0
2016,7,7,15,479.9024805,64.38137,0
2016,7,7,16,514.4337295,52.35801,0
2016,7,7,17,565.7972688,33.22606,0
2016,7,7,18,671.5231741,16.02351,0
2016,7,7,19,700.828038,4.42738,0
2016,7,7,20,762.8030401,0.38179,0
2016,7,7,21,731.9840885,0,0
2016,7,7,22,615.5239924,0,0
2016,7,7,23,496.8414211,0,0
2016,7,7,24,289.5448343,0,0
2016,7,8,1,334.5075283,0,0
2016,7,8,2,295.4798546,0,0
2016,7,8,3,321.5748213,0,0
2016,7,8,4,301.4908083,0,0
2016,7,8,5,285.7081403,0,0
2016,7,8,6,509.6124299,1.57998,0
2016,7,8,7,610.6130035,7.05657,0
2016,7,8,8,685.6071138,17.04879,0
2016,7,8,9,610.6564761,38.23333,0
2016,7,8,10,528.7766874,60.20752,0
2016,7,8,11,509.3715169,71.53277,0
2016,7,8,12,506.36296,77.84851,0
2016,7,8,13,484.4195778,79.90256,0
2016,7,8,14,482.7258769,75.6587,0
2016,7,8,15,482.4255906,66.46589,0
2016,7,8,16,517.1580629,52.90735,0
2016,7,8,17,554.3349881,35.94834,0
2016,7,8,18,685.0762342,17.21454,0
2016,7,8,19,685.7009403,4.39931,0
2016,7,8,20,722.4873999,0.6193,0
2016,7,8,21,725.2706355,0,0
2016,7,8,22,634.0465943,0,0
2016,7,8,23,502.8886547,0,0
2016,7,8,24,305.2710567,0,0
2016,7,9,1,345.9594156,0,0
2016,7,9,2,312.624015,0,0
2016,7,9,3,359.839205,0,0
2016,7,9,4,282.5162102,0,0
2016,7,9,5,349.6234132,0,0
2016,7,9,6,489.1361238,1.49098,0
2016,7,9,7,627.7370316,8.67317,0
2016,7,9,8,685.1107177,20.71755,0
2016,7,9,9,592.2602582,44.47735,0
2016,7,9,10,529.6867199,62.40493,0
2016,7,9,11,521.1061802,73.28251,0
2016,7,9,12,520.2270866,79.0079,0
2016,7,9,13,481.7297475,80.7287,0
2016,7,9,14,480.7499287,77.40671,0
2016,7,9,15,480.2442575,69.00258,0
2016,7,9,16,514.7637864,55.71569,0
2016,7,9,17,551.3229767,38.35042,0
2016,7,9,18,672.6857821,18.23561,0
2016,7,9,19,691.0415417,2.81321,0
2016,7,9,20,744.6447833,0.34317,0
2016,7,9,21,708.7134488,0,0
2016,7,9,22,616.7501481,0,0
2016,7,9,23,504.5717083,0,0
2016,7,9,24,315.6401298,0,0
2016,7,10,1,296.2096094,0,0
2016,7,10,2,337.213426,0,0
2016,7,10,3,254.0022995,0,0
2016,7,10,4,305.0364111,0,0
2016,7,10,5,363.8625142,0,0
2016,7,10,6,566.6173901,2.08655,0
2016,7,10,7,689.8356958,6.70686,0
2016,7,10,8,609.1011306,16.90631,0
2016,7,10,9,573.555417,37.80874,0
2016,7,10,10,501.797136,47.16175,0
2016,7,10,11,502.34139,53.33881,0
2016,7,10,12,500.8032928,71.1999,0
2016,7,10,13,480.7425702,67.34722,0
2016,7,10,14,479.945452,67.74865,0
2016,7,10,15,479.4836414,62.59017,0
2016,7,10,16,513.969759,48.37279,0
2016,7,10,17,563.8363467,33.98761,0
2016,7,10,18,668.3482144,13.73169,0
2016,7,10,19,695.8887245,4.11885,0
2016,7,10,20,760.0820957,0.34963,0
2016,7,10,21,731.2564532,0,0
2016,7,10,22,615.064484,0,0
2016,7,10,23,496.0834504,0,0
2016,7,10,24,290.8252726,0,0
2016,7,11,1,352.0813515,0,0
2016,7,11,2,246.9422668,0,0
2016,7,11,3,313.8321825,0,0
2016,7,11,4,324.4496526,0,0
2016,7,11,5,326.3560501,0,0
2016,7,11,6,579.7342365,0.8945,0
2016,7,11,7,697.0744992,4.41263,0
2016,7,11,8,613.6385322,18.0961,0
2016,7,11,9,575.1792661,36.35269,0
2016,7,11,10,501.1315127,56.7481,0
2016,7,11,11,499.2823722,67.76208,0
2016,7,11,12,496.1004524,72.24832,0
2016,7,11,13,474.7530752,77.83957,0
2016,7,11,14,473.6044427,75.11132,0
2016,7,11,15,473.3195536,68.2858,0
2016,7,11,16,508.2388108,55.34276,0
2016,7,11,17,560.8000453,37.80952,0
2016,7,11,18,668.6810334,17.84167,0
2016,7,11,19,699.369796,3.22238,0
2016,7,11,20,762.5438368,0.43088,0
2016,7,11,21,731.9133245,0,0
2016,7,11,22,616.1970691,0,0
2016,7,11,23,496.6195307,0,0
2016,7,11,24,297.8960973,0,0
2016,7,12,1,318.5255294,0,0
2016,7,12,2,300.286285,0,0
2016,7,12,3,323.8224176,0,0
2016,7,12,4,303.7702218,0,0
2016,7,12,5,361.1223608,0,0
2016,7,12,6,558.5946457,0.97304,0
2016,7,12,7,694.4018495,5.21459,0
2016,7,12,8,611.0266027,20.95338,0
2016,7,12,9,574.3440022,44.92179,0
2016,7,12,10,501.7289182,62.32339,0
2016,7,12,11,498.7156832,73.55628,0
2016,7,12,12,495.2186836,79.49942,0
2016,7,12,13,472.740125,81.36627,0
2016,7,12,14,470.76832,74.31886,0
2016,7,12,15,473.1089919,65.24227,0
2016,7,12,16,510.9266626,41.56143,0
2016,7,12,17,563.1113771,36.83816,0
2016,7,12,18,667.6514749,18.22165,0
2016,7,12,19,696.0163223,3.99902,0
2016,7,12,20,760.1590446,0.42862,0
2016,7,12,21,731.2467419,0,0
2016,7,12,22,615.3519128,0,0
2016,7,12,23,496.5953087,0,0
2016,7,12,24,295.5838583,0,0
2016,7,13,1,352.2901382,0,0
2016,7,13,2,263.1992125,0,0
2016,7,13,3,308.7093003,0,0
2016,7,13,4,301.8907954,0,0
2016,7,13,5,350.0670097,0,0
2016,7,13,6,577.8124708,0.04006,0
2016,7,13,7,691.4952022,4.15122,0
2016,7,13,8,609.2353398,18.49762,0
2016,7,13,9,573.2840586,44.08459,0
2016,7,13,10,501.3623033,59.04043,0
2016,7,13,11,501.5641007,72.67762,0
2016,7,13,12,499.834178,79.83367,0
2016,7,13,13,479.7454626,81.42302,0
2016,7,13,14,479.1091027,78.4158,0
2016,7,13,15,478.7819988,66.03443,0
2016,7,13,16,513.4587891,53.43909,0
2016,7,13,17,563.8516932,35.62279,0
2016,7,13,18,668.8945342,17.8028,0
2016,7,13,19,697.0803722,4.53611,0
2016,7,13,20,761.1669068,0.29708,0
2016,7,13,21,732.4193954,0,0
2016,7,13,22,617.0416757,0,0
2016,7,13,23,487.0606235,0,0
2016,7,13,24,301.3871705,0,0
2016,7,14,1,319.5013519,0,0
2016,7,14,2,302.2302153,0,0
2016,7,14,3,289.8855394,0,0
2016,7,14,4,278.8095027,0,0
2016,7,14,5,358.5204163,0,0
2016,7,14,6,575.6298722,0.77271,0
2016,7,14,7,692.5017505,6.22312,0
2016,7,14,8,610.4703939,16.81206,0
2016,7,14,9,573.2930559,38.56885,0
2016,7,14,10,501.1099409,60.17364,0
2016,7,14,11,500.8984323,71.38083,0
2016,7,14,12,498.3767097,78.44108,0
2016,7,14,13,478.4954477,80.2398,0
2016,7,14,14,476.9621031,76.83746,0
2016,7,14,15,476.3141311,68.58625,0
2016,7,14,16,510.706098,54.90916,0
2016,7,14,17,561.643278,37.41756,0
2016,7,14,18,666.7690229,17.74323,0
2016,7,14,19,695.1196162,3.82074,0
2016,7,14,20,759.5848931,0.54839,0
2016,7,14,21,730.7695666,0,0
2016,7,14,22,615.6372613,0,0
2016,7,14,23,496.3352395,0,0
2016,7,14,24,305.4622342,0,0
2016,7,15,1,367.3691449,0,0
2016,7,15,2,332.4190807,0,0
2016,7,15,3,278.333595,0,0
2016,7,15,4,306.242705,0,0
2016,7,15,5,341.35052,0,0
2016,7,15,6,495.7785606,1.17369,0
2016,7,15,7,609.1083076,8.90389,0
2016,7,15,8,684.0524368,27.69282,0
2016,7,15,9,608.8844188,46.12018,0
2016,7,15,10,527.1689023,60.63627,0
2016,7,15,11,508.9812107,72.16693,0
2016,7,15,12,507.3389742,79.18264,0
2016,7,15,13,486.6574144,81.26484,0
2016,7,15,14,486.7153406,77.86948,0
2016,7,15,15,486.6567235,69.40143,0
2016,7,15,16,521.9391803,55.97438,0
2016,7,15,17,558.8022711,38.24578,0
2016,7,15,18,690.7953365,18.09082,0
2016,7,15,19,692.3409137,3.01595,0
2016,7,15,20,726.6888245,0.35734,0
2016,7,15,21,726.209921,0,0
2016,7,15,22,634.1574785,0,0
2016,7,15,23,503.4947863,0,0
2016,7,15,24,308.9991091,0,0
2016,7,16,1,348.4083479,0,0
2016,7,16,2,315.5512565,0,0
2016,7,16,3,361.3959964,0,0
2016,7,16,4,285.2219826,0,0
2016,7,16,5,370.6753555,0,0
2016,7,16,6,477.5977198,1.73172,0
2016,7,16,7,625.9226861,6.44677,0
2016,7,16,8,683.2310489,20.98756,0
2016,7,16,9,591.4084417,41.53969,0
2016,7,16,10,529.468384,62.24765,0
2016,7,16,11,519.976165,72.86699,0
2016,7,16,12,517.9680602,79.55936,0
2016,7,16,13,479.4539142,80.26503,0
2016,7,16,14,478.9777202,72.297,0
2016,7,16,15,478.3763324,65.56853,0
2016,7,16,16,512.8167381,51.67087,0
2016,7,16,17,549.5618046,30.07104,0
2016,7,16,18,671.8109837,11.94634,0
2016,7,16,19,691.8636988,3.09767,0
2016,7,16,20,744.51011,0,0
2016,7,16,21,707.0847432,0,0
2016,7,16,22,614.5534337,0,0
2016,7,16,23,502.095382,0,0
2016,7,16,24,330.6696049,0,0
2016,7,17,1,343.2200732,0,0
2016,7,17,2,277.4107305,0,0
2016,7,17,3,314.4787569,0,0
2016,7,17,4,325.9983405,0,0
2016,7,17,5,357.6433668,0,0
2016,7,17,6,555.2871796,1.12735,0
2016,7,17,7,693.342751,4.40201,0
2016,7,17,8,612.2812579,9.9646,0
2016,7,17,9,576.2576411,17.71772,0
2016,7,17,10,505.0011166,30.40162,0
2016,7,17,11,504.8131791,43.3742,0
2016,7,17,12,500.9660759,69.1566,0
2016,7,17,13,480.7219186,74.83908,0
2016,7,17,14,478.9753883,72.44856,0
2016,7,17,15,478.0584624,63.08989,0
2016,7,17,16,513.2287292,52.92532,0
2016,7,17,17,564.6013713,35.76931,0
2016,7,17,18,669.149612,16.36303,0
2016,7,17,19,697.8218574,3.76877,0
2016,7,17,20,761.4206103,0.19911,0
2016,7,17,21,731.8283505,0,0
2016,7,17,22,615.3961675,0,0
2016,7,17,23,496.1605377,0,0
2016,7,17,24,299.7990207,0,0
2016,7,18,1,337.7368127,0,0
2016,7,18,2,281.9257726,0,0
2016,7,18,3,321.954292,0,0
2016,7,18,4,323.3881244,0,0
2016,7,18,5,352.1236832,0,0
2016,7,18,6,566.5275227,0.29487,0
2016,7,18,7,699.257012,6.56525,0
2016,7,18,8,615.4207351,17.572,0
2016,7,18,9,578.1755888,44.76899,0
2016,7,18,10,507.9507856,61.17458,0
2016,7,18,11,508.2307721,69.78092,0
2016,7,18,12,505.5746967,78.41635,0
2016,7,18,13,484.9042577,80.08876,0
2016,7,18,14,484.606613,76.69411,0
2016,7,18,15,484.0488958,68.45146,0
2016,7,18,16,518.0997181,55.00411,0
2016,7,18,17,568.555,37.1678,0
2016,7,18,18,674.1741625,17.02833,0
2016,7,18,19,701.8109415,3.93407,0
2016,7,18,20,764.4453794,0.0497,0
2016,7,18,21,734.2493393,0,0
2016,7,18,22,618.1052495,0,0
2016,7,18,23,476.550015,0,0
2016,7,18,24,289.3795579,0,0
2016,7,19,1,288.6975291,0,0
2016,7,19,2,314.6947109,0,0
2016,7,19,3,273.121113,0,0
2016,7,19,4,323.5660208,0,0
2016,7,19,5,355.7166706,0,0
2016,7,19,6,562.5628296,1.37127,0
2016,7,19,7,697.2985024,8.59569,0
2016,7,19,8,613.5851579,26.56348,0
2016,7,19,9,578.6032189,39.74132,0
2016,7,19,10,506.9870638,61.24958,0
2016,7,19,11,505.8962432,73.56928,0
2016,7,19,12,503.2532841,80.10283,0
2016,7,19,13,482.5893421,81.57748,0
2016,7,19,14,481.9038414,77.90494,0
2016,7,19,15,481.4053345,68.93336,0
2016,7,19,16,515.8588762,55.65652,0
2016,7,19,17,566.0075921,37.47479,0
2016,7,19,18,671.525406,16.28468,0
2016,7,19,19,699.7211898,3.55015,0
