,time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
188,188,398.902378926,0.0,0.0,72.6370669265877,326.2653119994123,165.152886778737,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
189,189,388.316958372,0.0,0.0,62.0516463725878,326.2653119994122,103.10124040615,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
190,190,300.57947924900003,0.0,25.6858327504122,0.0,326.26531199941223,124.934198244,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
191,191,207.498946908,0.0,100.0,0.0,307.498946908,209.934198244,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
192,192,158.216981947,0.0,65.7452576990891,0.0,223.96223964608907,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
193,193,153.100381249,0.0,0.0,0.0,153.100381249,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
194,194,131.550475979,0.0,0.0,0.0,131.550475979,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
195,195,129.749113263,0.0,0.0,0.0,129.749113263,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
196,196,137.918153502,0.0,0.0,0.0,137.918153502,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
197,197,150.15612182799998,0.0,0.0,0.0,150.15612182799998,265.817667288226,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
198,198,241.754851359,0.0,84.5104606404122,0.0,326.26531199941223,337.651558832576,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
199,199,306.121492003,0.0,20.1438199964122,0.0,326.26531199941223,354.773805829527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
200,200,374.912587256,0.573065,0.0,48.0742102565878,326.26531199941223,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
201,201,328.251103164,5.779629,0.0,0.0,322.471474164,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
202,202,273.39546223900004,12.370922,0.0,0.0,261.02454023900003,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
203,203,264.876655335,17.250037,0.0,0.0,247.62661833500002,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
204,204,263.875245755,19.760715,0.0,0.0,244.11453075499998,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
205,205,253.20318231299999,19.519688,0.0,0.0,233.68349431299998,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
206,206,253.72657198299999,16.909039,0.0,0.0,236.81753298299998,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
207,207,255.545108573,12.287474,0.0,0.0,243.257634573,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
208,208,285.032966584,5.984497999999999,0.0,0.0,279.04846858400003,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
209,209,299.306305252,0.752653,0.0,0.0,298.553652252,306.699595572939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
210,210,379.27052686300004,0.0,0.0,53.0052148635878,326.26531199941223,253.694380709351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
211,211,387.723994856,0.0,0.0,61.4586828565878,326.2653119994122,192.235697852763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
212,212,403.72244596699994,0.0,0.0,77.4571339675877,326.26531199941223,114.778563885176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
213,213,392.362869237,0.0,0.0,66.0975572375878,326.2653119994122,48.6810066475878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
214,214,334.946318647,0.0,0.0,8.68100664758776,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
215,215,234.253860212,0.0,0.0,0.0,234.253860212,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
216,216,181.475445629,0.0,100.0,0.0,281.475445629,125.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
217,217,174.12930434400002,0.0,100.0,0.0,274.12930434400005,210.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
218,218,151.004225556,0.0,79.4672215480303,0.0,230.4714471040303,277.547138315826,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
219,219,146.347157248,0.0,0.0,0.0,146.347157248,277.547138315826,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
220,220,152.771355755,0.0,0.0,0.0,152.771355755,277.547138315826,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
221,221,166.109903379,0.0,0.0,0.0,166.109903379,277.547138315826,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
222,222,248.77047537,0.0,77.4948366294122,0.0,326.26531199941223,343.417749450826,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
223,223,323.934980668,0.0,2.33033133141225,0.0,326.26531199941223,345.398531082527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
224,224,374.841971931,0.487923,0.0,48.0887369315877,326.2653119994123,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
225,225,317.85869423099996,5.57802,0.0,0.0,312.280674231,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
226,226,271.91433564,12.006687,0.0,0.0,259.90764864,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
227,227,267.032332784,16.834903999999998,0.0,0.0,250.197428784,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
228,228,265.578768741,18.997801,0.0,0.0,246.58096774099997,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
229,229,247.03118757299998,18.978107,0.0,0.0,228.053080573,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
230,230,247.337565047,16.626996,0.0,0.0,230.710569047,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
231,231,249.242296855,11.822829,0.0,0.0,237.419467855,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
232,232,286.700643355,5.851895000000001,0.0,0.0,280.848748355,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
233,233,308.180953358,0.766495,0.0,0.0,307.414458358,297.309794150939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
234,234,369.85210508,0.0,0.0,43.5867930805878,326.2653119994122,253.723001070351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
235,235,391.54344572300005,0.0,0.0,65.2781337235878,326.26531199941223,188.444867346763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
236,236,412.307131127,0.0,0.0,86.0418191275878,326.2653119994122,102.403048219176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
237,237,384.11723565,0.0,0.0,57.8519236505878,326.2653119994122,44.5511245685877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
238,238,330.816436568,0.0,0.0,4.55112456858774,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
239,239,244.71276811,0.0,81.5525438894122,0.0,326.26531199941223,109.319662306,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
240,240,181.305548938,0.0,100.0,0.0,281.305548938,194.319662306,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
241,241,163.761469724,0.0,85.4929696134697,0.0,249.2544393374697,266.98868647745,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
242,242,150.33304993,0.0,0.0,0.0,150.33304993,266.98868647745,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
243,243,146.940783146,0.0,0.0,0.0,146.940783146,266.98868647745,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
244,244,152.780533545,0.0,0.0,0.0,152.780533545,266.98868647745,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
245,245,186.73476769200002,0.0,100.0,0.0,286.734767692,351.98868647745,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
246,246,316.840237267,0.0,9.42507473241221,0.0,326.26531199941223,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
247,247,382.279030752,0.0,0.0,56.0137187525877,326.2653119994123,303.986281247412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
248,248,338.370406813,0.4823,0.0,11.6227948135877,326.2653119994123,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
249,249,308.264476747,5.3719600000000005,0.0,0.0,302.892516747,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
250,250,257.682677323,9.608953,0.0,0.0,248.07372432300002,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
251,251,258.32787929299997,15.247048000000001,0.0,0.0,243.08083129299996,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
252,252,257.094390225,18.62252,0.0,0.0,238.47187022499998,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
253,253,247.167979779,18.153896,0.0,0.0,229.014083779,292.363486433825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
254,254,246.91693561,15.159985,17.6367071845903,0.0,249.3936577945903,307.354687540726,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
255,255,249.29087808,10.331351000000002,0.0,0.0,238.95952708,307.354687540726,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
256,256,287.702571162,4.566244,43.1289848374122,0.0,326.26531199941223,344.014324652527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
257,257,335.14920741599997,0.77065,0.0,8.11324541658774,326.26531199941223,335.901079235939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
258,258,387.446811982,0.0,0.0,61.1814999825878,326.2653119994122,274.719579253351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
259,259,396.06880996300004,0.0,0.0,69.8034979635878,326.26531199941223,204.916081289763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
260,260,420.312399041,0.0,0.0,94.0470870415878,326.2653119994122,110.868994248176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
261,261,395.540834324,0.0,0.0,69.2755223245878,326.26531199941223,41.5934719235877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
262,262,327.858783923,0.0,0.0,1.59347192358774,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
263,263,231.70125009400002,0.0,0.0,0.0,231.70125009400002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
264,264,173.799108911,0.0,0.0,0.0,173.799108911,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
265,265,156.335790539,0.0,0.0,0.0,156.335790539,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
266,266,143.657271451,0.0,61.0830980488818,0.0,204.7403694998818,91.9206333415495,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
267,267,141.489536494,0.0,100.0,0.0,241.489536494,176.92063334155,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
268,268,148.411975763,0.0,100.0,0.0,248.411975763,261.92063334155,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
269,269,182.759037293,0.0,100.0,0.0,282.759037293,346.92063334155,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
270,270,310.87782181299997,0.0,15.3874901864123,0.0,326.2653119994123,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
271,271,382.21802681400004,0.0,0.0,55.9527148145878,326.26531199941223,304.047285185412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
272,272,336.75232849,0.392859,0.0,10.0941574905878,326.26531199941223,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
273,273,311.870592731,5.252839,0.0,0.0,306.617753731,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
274,274,262.30626539400004,11.520763,0.0,0.0,250.78550239400005,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
275,275,261.567793032,16.090751,0.0,0.0,245.47704203199999,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
276,276,259.487729223,16.627261999999998,0.0,0.0,242.86046722299997,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
277,277,250.025190171,16.300641,0.0,0.0,233.72454917099998,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
278,278,250.368336153,13.668883,0.0,0.0,236.699453153,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
279,279,251.99107689099998,7.849857,0.0,0.0,244.141219891,293.953127694824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
280,280,278.36644886,3.8210970000000004,31.1257580994431,0.0,305.6711099594431,320.410022079351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
281,281,317.150608467,0.38143200000000005,0.0,0.0,316.76917646699997,320.410022079351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
282,282,383.97712762699996,0.0,0.0,57.7118156275877,326.26531199941223,262.698206451763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
283,283,387.706065046,0.0,0.0,61.4407530465878,326.2653119994122,201.257453405176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
284,284,417.383627817,0.0,0.0,91.1183158175878,326.2653119994122,110.139137587588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
285,285,396.404449587,0.0,0.0,70.1391375875878,326.2653119994122,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
286,286,313.711365369,0.0,0.0,0.0,313.711365369,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
287,287,218.77940538599998,0.0,0.0,0.0,218.77940538599998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
288,288,166.10988540600002,0.0,0.0,0.0,166.10988540600002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
289,289,151.678616396,0.0,0.0,0.0,151.678616396,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
290,290,139.969179925,0.0,50.3236979069865,0.0,190.2928778319865,82.7751432209385,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
291,291,138.497296017,0.0,100.0,0.0,238.497296017,167.775143220938,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
292,292,145.94992485,0.0,100.0,0.0,245.94992485,252.775143220938,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
293,293,181.370722575,0.0,100.0,0.0,281.370722575,337.775143220938,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
