,month,day,hour,wind_power_pu
4111,6,21,7,0.6948020474744343
4112,6,21,8,0.6440795477556859
4113,6,21,9,0.5966060524243741
4114,6,21,10,0.5068850939363434
4115,6,21,11,0.4128851501856283
4116,6,21,12,0.3923342670716688
4117,6,21,13,0.4111463831702193
4118,6,21,14,0.3618013612329898
4119,6,21,15,0.23172627967151183
4120,6,21,16,0.19763205084937244
4121,6,21,17,0.20364703566205933
4122,6,21,18,0.2092079986500214
4123,6,21,19,0.17365713803577826
4124,6,21,20,0.15655111936101349
4125,6,21,21,0.1998100461244306
4126,6,21,22,0.25319174260322425
4127,6,21,23,0.324735380807743
4128,6,21,24,0.3290731128360976
4129,6,22,1,0.16910785240186027
4130,6,22,2,0.17282482843966135
4131,6,22,3,0.26652608842389663
4132,6,22,4,0.41892654966814186
4133,6,22,5,0.6592757790527842
4134,6,22,6,0.7993214534818887
4135,6,22,7,0.8906864664192229
4136,6,22,8,0.8994691753853744
4137,6,22,9,0.8721705928676543
4138,6,22,10,0.8727498368771011
4139,6,22,11,0.8376774890314188
4140,6,22,12,0.8018393745078569
4141,6,22,13,0.721331139610783
4142,6,22,14,0.7527925075936913
4143,6,22,15,0.7543529643379747
4144,6,22,16,0.7461716503544085
4145,6,22,17,0.7505643716953799
4146,6,22,18,0.7135184160198238
4147,6,22,19,0.5975661154235766
4148,6,22,20,0.6165994937563559
4149,6,22,21,0.6350482731466126
4150,6,22,22,0.5957216897289077
4151,6,22,23,0.6277779390257926
4152,6,22,24,0.6153756890539059
4153,6,23,1,0.4708245921926139
4154,6,23,2,0.39586963662954844
4155,6,23,3,0.4169135335808384
4156,6,23,4,0.541055956800565
4157,6,23,5,0.7084926425919812
4158,6,23,6,0.8336902576218509
4159,6,23,7,0.8746230397120844
4160,6,23,8,0.9163444256947311
4161,6,23,9,0.9129785577680913
4162,6,23,10,0.837105354933112
4163,6,23,11,0.7343696253796951
4164,6,23,12,0.5519752840589677
4165,6,23,13,0.39945887051412493
4166,6,23,14,0.34202181347733795
4167,6,23,15,0.34229716503544094
4168,6,23,16,0.37213766452920566
4169,6,23,17,0.45244225447182945
4170,6,23,18,0.5618111598605199
4171,6,23,19,0.6387910563618276
4172,6,23,20,0.6649977612780141
4173,6,23,21,0.67604304196201
4174,6,23,22,0.6989930700866592
4175,6,23,23,0.6943466419169957
4176,6,23,24,0.44076007424909114
4177,6,24,1,0.22872184722692251
4178,6,24,2,0.24282634717067456
4179,6,24,3,0.29216042299472145
4180,6,24,4,0.37087340533243596
4181,6,24,5,0.3892677579030336
4182,6,24,6,0.37994013949826244
4183,6,24,7,0.335987861401739
4184,6,24,8,0.38763802452470175
4185,6,24,9,0.48919956125549524
4186,6,24,10,0.5406399820002398
4187,6,24,11,0.4720741028237228
4188,6,24,12,0.3721758803015048
4189,6,24,13,0.3455527843402009
4190,6,24,14,0.3159640454494369
4191,6,24,15,0.28231614354820755
4192,6,24,16,0.23204578692766828
4193,6,24,17,0.1984381595230163
4194,6,24,18,0.19579465631680945
4195,6,24,19,0.1846033187085317
4196,6,24,20,0.1754443469456781
4197,6,24,21,0.18516278546519507
4198,6,24,22,0.18475308808641147
4199,6,24,23,0.17668956013050802
4200,6,24,24,0.13469422882214097
4201,6,25,1,0.051746743165711366
4202,6,25,2,0.03521492856339388
4203,6,25,3,0.03890913488581512
4204,6,25,4,0.05199788502643879
4205,6,25,5,0.07545756553042912
4206,6,25,6,0.07633099336258078
4207,6,25,7,0.0737658341770701
4208,6,25,8,0.06053000337495927
4209,6,25,9,0.04662591967600676
4210,6,25,10,0.04705686803915235
4211,6,25,11,0.05125485431432322
4212,6,25,12,0.05500084373945449
4213,6,25,13,0.06904688941388133
4214,6,25,14,0.09384485318933171
4215,6,25,15,0.15456349420632984
4216,6,25,16,0.2156801327483548
4217,6,25,17,0.2604834402070073
4218,6,25,18,0.31913257959276026
4219,6,25,19,0.3727207897401397
4220,6,25,20,0.3769658566768003
4221,6,25,21,0.4133394645067011
4222,6,25,22,0.4695947238159661
4223,6,25,23,0.5024511868601848
4224,6,25,24,0.49492030599619347
4225,6,26,1,0.4111421082236556
4226,6,26,2,0.3523940375745322
4227,6,26,3,0.24770979862752623
4228,6,26,4,0.26395629429632905
4229,6,26,5,0.3410735178310295
4230,6,26,6,0.4177225334683399
4231,6,26,7,0.5235189897626272
4232,6,26,8,0.6499176622792378
4233,6,26,9,0.7366173022837652
4234,6,26,10,0.8137354145573713
4235,6,26,11,0.9105354595567698
4236,6,26,12,0.892881910226133
4237,6,26,13,0.8708677466531946
4238,6,26,14,0.8387189785127853
4239,6,26,15,0.8534521768477928
4240,6,26,16,0.8943884238946904
4241,6,26,17,0.9462111486106176
4242,6,26,18,0.9551562155472894
4243,6,26,19,0.9623016649791744
4244,6,26,20,0.9475154573067803
4245,6,26,21,0.9232935875801564
4246,6,26,22,0.9228703116211011
4247,6,26,23,0.9485979075261497
4248,6,26,24,0.9455339183260214
4249,6,27,1,0.9476526493419092
4250,6,27,2,0.931302531218394
4251,6,27,3,0.91540875239063
4252,6,27,4,0.8891268309146722
4253,6,27,5,0.8417431544606194
4254,6,27,6,0.7570397907526607
4255,6,27,7,0.7085430532118583
4256,6,27,8,0.6835897738778425
4257,6,27,9,0.545802789965135
4258,6,27,10,0.4741726065924292
4259,6,27,11,0.3936323658454348
4260,6,27,12,0.3450287658904337
4261,6,27,13,0.3983017324783481
4262,6,27,14,0.48238997637531844
4263,6,27,15,0.5681500843739562
4264,6,27,16,0.577992946338186
4265,6,27,17,0.5481488806390045
4266,6,27,18,0.5102809089886453
4267,6,27,19,0.47058600517494714
4268,6,27,20,0.43123962200474
4269,6,27,21,0.3513277759028073
4270,6,27,22,0.2591082461469264
4271,6,27,23,0.1790793115086176
4272,6,27,24,0.10308368770390285
4273,6,28,1,0.026804038699517706
4274,6,28,2,0.008247418157273104
4275,6,28,3,0.004831072111598604
4276,6,28,4,0.005585127685903927
4277,6,28,5,0.0045804139948250324
4278,6,28,6,0.00656608167397925
4279,6,28,7,0.008366891663854455
4280,6,28,8,0.009812914838564736
4281,6,28,9,0.011530498368770688
4282,6,28,10,0.019421633479582305
4283,6,28,11,0.034561592980089026
4284,6,28,12,0.056398031274610266
4285,6,28,13,0.07172564967937761
4286,6,28,14,0.11409851501855996
4287,6,28,15,0.18421006862415007
4288,6,28,16,0.2597958038024584
4289,6,28,17,0.2296529305883752
4290,6,28,18,0.1364368207897433
4291,6,28,19,0.07997214534817991
4292,6,28,20,0.07243241084486272
4293,6,28,21,0.10177964900438594
4294,6,28,22,0.15430439869502166
4295,6,28,23,0.17181308358646166
4296,6,28,24,0.19032911463607907
4297,6,29,1,0.11975720553492207
4298,6,29,2,0.08536454044323956
4299,6,29,3,0.04464295196310333
4300,6,29,4,0.03831223984700534
4301,6,29,5,0.03898607267409431
4302,6,29,6,0.04604789065137008
4303,6,29,7,0.05631252109348908
4304,6,29,8,0.08837427157160238
4305,6,29,9,0.10304235572055
4306,6,29,10,0.09481243109460781
4307,6,29,11,0.080971391607601
4308,6,29,12,0.061697513781078406
4309,6,29,13,0.07041581730228176
4310,6,29,14,0.0821394870064098
4311,6,29,15,0.10776169422881937
4312,6,29,16,0.18699204634942784
4313,6,29,17,0.24770748115649327
4314,6,29,18,0.31669269884127166
4315,6,29,19,0.37270525368433943
4316,6,29,20,0.40690067499157306
4317,6,29,21,0.4447188885139056
4318,6,29,22,0.44391677354033915
4319,6,29,23,0.4144398132523378
4320,6,29,24,0.3394792102598787
4321,6,30,1,0.20538088648892414
4322,6,30,2,0.15483391832603044
4323,6,30,3,0.1970561255484416
4324,6,30,4,0.28283836202047524
4325,6,30,5,0.3626527505906305
4326,6,30,6,0.39602123973452624
4327,6,30,7,0.38478563392958925
4328,6,30,8,0.3556956463044211
4329,6,30,9,0.3381257171785293
4330,6,30,10,0.3571707391157637
4331,6,30,11,0.3971135448306992
4332,6,30,12,0.4869566430419846
4333,6,30,13,0.6752723590955173
4334,6,30,14,0.8032609742378771
4335,6,30,15,0.8631379682754642
4336,6,30,16,0.8761865114186729
4337,6,30,17,0.8779051186860924
4338,6,30,18,0.8101056474294759
4339,6,30,19,0.6867025537180759
4340,6,30,20,0.6337011024862078
4341,6,30,21,0.6616928450894435
4342,6,30,22,0.5955161997975026
4343,6,30,23,0.4486106986162962
4344,6,30,24,0.26355192935088173
4345,7,1,1,0.11679336258297486
4346,7,1,2,0.09790392620092556
4347,7,1,3,0.11091706603668026
4348,7,1,4,0.1530897738778461
4349,7,1,5,0.20474795815053462
4350,7,1,6,0.18498167397909263
4351,7,1,7,0.1539107886151607
4352,7,1,8,0.13602476094050484
4353,7,1,9,0.12620548993139055
4354,7,1,10,0.10745354933064241
4355,7,1,11,0.11489844751941355
4356,7,1,12,0.16380508493645704
4357,7,1,13,0.18464300821240634
4358,7,1,14,0.23839757003038184
4359,7,1,15,0.2506216222297286
4360,7,1,16,0.23694106198672785
4361,7,1,17,0.2202345370682922
4362,7,1,18,0.197940026999669
4363,7,1,19,0.17193778827765321
4364,7,1,20,0.16562987962651207
4365,7,1,21,0.1920238272021683
4366,7,1,22,0.1719293958825614
4367,7,1,23,0.1410769377882818
4368,7,1,24,0.0935924400944952
4369,7,2,1,0.028266385420184167
4370,7,2,2,0.028808831139613307
4371,7,2,3,0.034875509056139356
4372,7,2,4,0.016141669479132
4373,7,2,5,0.00475712678591518
4374,7,2,6,0.005097637529530911
4375,7,2,7,0.006589796377545294
4376,7,2,8,0.00799221509731127
4377,7,2,9,0.012934210822364805
4378,7,2,10,0.017894510068624535
4379,7,2,11,0.049641028237148596
4380,7,2,12,0.12873635954550353
4381,7,2,13,0.17774564067949802
4382,7,2,14,0.17856762290471997
4383,7,2,15,0.18608971762853818
4384,7,2,16,0.21318821014737982
4385,7,2,17,0.17864377320284192
4386,7,2,18,0.16937885026437666
4387,7,2,19,0.14584967937901203
4388,7,2,20,0.15555087186411007
4389,7,2,21,0.15975125435932783
4390,7,2,22,0.16661451231860525
4391,7,2,23,0.2091504331195945
4392,7,2,24,0.1524460794240164
4393,7,3,1,0.06291708853639362
4394,7,3,2,0.03909379007762622
4395,7,3,3,0.03619554505568867
4396,7,3,4,0.041594183822704044
4397,7,3,5,0.04217068286646598
4398,7,3,6,0.0477991112611118
4399,7,3,7,0.06183478456519336
4400,7,3,8,0.07962635842051903
4401,7,3,9,0.10288058274271682
4402,7,3,10,0.14842914838565413
4403,7,3,11,0.18213684328947266
4404,7,3,12,0.28204534818315274
4405,7,3,13,0.44328438519518704
4406,7,3,14,0.5903632579592942
4407,7,3,15,0.6893444481944239
4408,7,3,16,0.7207990662617019
4409,7,3,17,0.6920074136573683
4410,7,3,18,0.6020110248622117
4411,7,3,19,0.5338283721453612
4412,7,3,20,0.46836389920126476
4413,7,3,21,0.3956279221509876
4414,7,3,22,0.3475303971200391
4415,7,3,23,0.3832741590730255
4416,7,3,24,0.23850528743391214
4417,7,4,1,0.08065979300258737
4418,7,4,2,0.062243041961976144
4419,7,4,3,0.06241964225447178
4420,7,4,4,0.06666139048261878
4421,7,4,5,0.06804240071999072
4422,7,4,6,0.05630272246596987
4423,7,4,7,0.04713103836202236
4424,7,4,8,0.04532000224997401
4425,7,4,9,0.06731739228259553
4426,7,4,10,0.10827487906400665
4427,7,4,11,0.12828347395657602
4428,7,4,12,0.19189044886939965
4429,7,4,13,0.25947163910451787
4430,7,4,14,0.28279227134661256
4431,7,4,15,0.37704620317246845
4432,7,4,16,0.3867646416919838
4433,7,4,17,0.3561708178647832
4434,7,4,18,0.33761815727304273
4435,7,4,19,0.3171248284396492
4436,7,4,20,0.288154865564188
4437,7,4,21,0.2727981325233487
4438,7,4,22,0.21874678816516052
4439,7,4,23,0.17363514456070755
4440,7,4,24,0.08592978962763022
4441,7,5,1,0.010876465294184116
4442,7,5,2,0.005061671729103423
4443,7,5,3,0.011005433682079025
4444,7,5,4,0.016031465856677037
4445,7,5,5,0.02104017324783577
4446,7,5,6,0.026384677691531324
4447,7,5,7,0.030867904151200935
4448,7,5,8,0.03167397907526429
4449,7,5,9,0.02801801102486463
4450,7,5,10,0.042526470919116106
4451,7,5,11,0.0675909776127785
4452,7,5,12,0.08118951513105767
4453,7,5,13,0.08279475756552891
4454,7,5,14,0.1063941725728416
4455,7,5,15,0.12007684778940299
4456,7,5,16,0.12490704241197259
4457,7,5,17,0.1295606142423252
4458,7,5,18,0.12284229947126032
4459,7,5,19,0.11135386432669937
4460,7,5,20,0.11337158285521606
4461,7,5,21,0.07651016987287583
4462,7,5,22,0.05826500168748039
4463,7,5,23,0.05012131848352151
4464,7,5,24,0.037505512431098016
4465,7,6,1,0.010233997075036767
4466,7,6,2,0.0017194285071437025
4467,7,6,3,0.001316863539205775
4468,7,6,4,0.0024820227247158845
4469,7,6,5,0.00596236922038492
4470,7,6,6,0.007756283046462267
4471,7,6,7,0.010417808527393737
4472,7,6,8,0.01630628867139222
4473,7,6,9,0.022808909888627816
4474,7,6,10,0.028402654966815
4475,7,6,11,0.024804691191361725
4476,7,6,12,0.03260980987737878
4477,7,6,13,0.03708503768703115
4478,7,6,14,0.04115379682754168
4479,7,6,15,0.05313925075936678
4480,7,6,16,0.06737197660029258
4481,7,6,17,0.08404335695803873
4482,7,6,18,0.08196334795815106
4483,7,6,19,0.06189389132635878
4484,7,6,20,0.04830503993700205
4485,7,6,21,0.03658074024074901
4486,7,6,22,0.03405811677354226
4487,7,6,23,0.02671771852852035
4488,7,6,24,0.01781128360895568
4489,7,7,1,0.003493396332545653
4490,7,7,2,0.0013046799415007578
4491,7,7,3,0.001752986837664564
4492,7,7,4,0.0030971987850151182
4493,7,7,5,0.0028382832714590536
4494,7,7,6,0.004694150073124078
4495,7,7,7,0.005495826302171246
4496,7,7,8,0.009649791877601661
4497,7,7,9,0.01337643154460582
4498,7,7,10,0.02138491393857642
4499,7,7,11,0.023625480931489133
4500,7,7,12,0.024553571830353033
4501,7,7,13,0.029834278321522453
4502,7,7,14,0.05951401732478446
4503,7,7,15,0.11683469456631478
4504,7,7,16,0.14813796827539988
4505,7,7,17,0.15138485768928486
4506,7,7,18,0.10278012149847932
4507,7,7,19,0.07322073349083084
4508,7,7,20,0.04706962537968452
4509,7,7,21,0.02682180222747431
4510,7,7,22,0.016590786365170904
4511,7,7,23,0.02064984812689928
4512,7,7,24,0.01369357633029577
4513,7,8,1,0.0029902463719202244
4514,7,8,2,0.0035621892226344798
4515,7,8,3,0.016069850376870854
4516,7,8,4,0.031334852064352874
4517,7,8,5,0.040290808864893404
4518,7,8,6,0.03871087861402114
4519,7,8,7,0.05933619079761618
4520,7,8,8,0.07468336145798188
4521,7,8,9,0.0562427832152127
4522,7,8,10,0.057735358308023836
4523,7,8,11,0.09205953425582182
4524,7,8,12,0.12757600404995917
4525,7,8,13,0.1696260546743311
4526,7,8,14,0.23693327708404047
4527,7,8,15,0.3528224772190426
4528,7,8,16,0.4410282258971863
4529,7,8,17,0.47924521318485064
4530,7,8,18,0.5071503093711579
4531,7,8,19,0.5631969400382644
4532,7,8,20,0.5907645854426817
4533,7,8,21,0.49270215997303757
4534,7,8,22,0.40728220272247945
4535,7,8,23,0.3460769040386998
4536,7,8,24,0.2142689616379961
4537,7,9,1,0.12771040611993165
4538,7,9,2,0.19376799415008747
4539,7,9,3,0.28968889638879963
4540,7,9,4,0.37277871526606604
4541,7,9,5,0.4562407244909551
4542,7,9,6,0.5021792890088987
4543,7,9,7,0.4460978062774269
4544,7,9,8,0.38923135335809217
4545,7,9,9,0.3507423782202785
4546,7,9,10,0.3549058611767414
4547,7,9,11,0.4121746090674006
4548,7,9,12,0.5894316683541484
4549,7,9,13,0.709372775340328
4550,7,9,14,0.7901613342333597
4551,7,9,15,0.6991378445269778
4552,7,9,16,0.5601654629317344
4553,7,9,17,0.4373573180335354
4554,7,9,18,0.32679334008325517
4555,7,9,19,0.3345242434469631
4556,7,9,20,0.38908943638205173
4557,7,9,21,0.44611694228822324
4558,7,9,22,0.48100790865115833
4559,7,9,23,0.4640295983800317
4560,7,9,24,0.2804974800315022
4561,7,10,1,0.06496916413544855
4562,7,10,2,0.019522747215660902
4563,7,10,3,0.013450376870288945
4564,7,10,4,0.0068397457531780646
4565,7,10,5,0.011463842951962977
4566,7,10,6,0.016293801327483638
4567,7,10,7,0.03315088311396197
4568,7,10,8,0.058912453594330394
4569,7,10,9,0.062261469231634385
4570,7,10,10,0.04599354258071922
4571,7,10,11,0.06751445606929826
4572,7,10,12,0.11046403419956863
4573,7,10,13,0.12190968612892172
4574,7,10,14,0.21680263246709658
4575,7,10,15,0.26300816739791205
4576,7,10,16,0.21451190235122355
4577,7,10,17,0.22238746765666167
4578,7,10,18,0.22475088311397168
4579,7,10,19,0.27924129823377947
4580,7,10,20,0.2758211947350711
4581,7,10,21,0.2626033749578172
4582,7,10,22,0.3018796152548156
4583,7,10,23,0.33317500281247303
4584,7,10,24,0.21453080211497683
4585,7,11,1,0.09685932050849383
4586,7,11,2,0.035936303296210406
4587,7,11,3,0.0133121498481269
4588,7,11,4,0.0028879289008886234
4589,7,11,5,0.004066531668354095
4590,7,11,6,0.011867307908651177
4591,7,11,7,0.02081551355608106
4592,7,11,8,0.04127872651591895
4593,7,11,9,0.024353774327821726
4594,7,11,10,0.050985487681405005
4595,7,11,11,0.09428786140172819
4596,7,11,12,0.1428648554393067
4597,7,11,13,0.18802004724941507
4598,7,11,14,0.19567391157611125
4599,7,11,15,0.1457278771515386
4600,7,11,16,0.12181549105636132
4601,7,11,17,0.11140516368545327
4602,7,11,18,0.11858544268196491
4603,7,11,19,0.12158967262909076
4604,7,11,20,0.14447646529418628
4605,7,11,21,0.14551697603779962
4606,7,11,22,0.1561559455506814
4607,7,11,23,0.16019516256046942
4608,7,11,24,0.11727168410395286
4609,7,12,1,0.015003453706829014
4610,7,12,2,0.0038550455619304046
4611,7,12,3,0.0028927663404206957
4612,7,12,4,0.00804938688266404
4613,7,12,5,0.037996355045563826
4614,7,12,6,0.11954884688941275
4615,7,12,7,0.24703588705142374
4616,7,12,8,0.23647690403871022
4617,7,12,9,0.25927399032512954
4618,7,12,10,0.29202568342896607
4619,7,12,11,0.2572842164473018
4620,7,12,12,0.19964613567331016
4621,7,12,13,0.1310188435144563
4622,7,12,14,0.13049514006075083
4623,7,12,15,0.120470660366742
4624,7,12,16,0.12595701428732214
4625,7,12,17,0.16245147935651671
4626,7,12,18,0.18813737203286268
4627,7,12,19,0.23003490831365025
4628,7,12,20,0.2288894138823323
4629,7,12,21,0.1868884801440034
4630,7,12,22,0.156887602654969
4631,7,12,23,0.1308099223759689
4632,7,12,24,0.0645104736190795
4633,7,13,1,0.014089695128811131
4634,7,13,2,0.010550253121836276
4635,7,13,3,0.032773056586794885
4636,7,13,4,0.052537709528632154
4637,7,13,5,0.0752193947575665
4638,7,13,6,0.09675459556755785
4639,7,13,7,0.10342600967488126
4640,7,13,8,0.09209844751940978
4641,7,13,9,0.0805402969962894
4642,7,13,10,0.07150979862751757
4643,7,13,11,0.060552233097088085
4644,7,13,12,0.04456546293171684
4645,7,13,13,0.05294917313533825
4646,7,13,14,0.048890977612782494
4647,7,13,15,0.05254996062549455
4648,7,13,16,0.05152848464394383
4649,7,13,17,0.03590013499831476
4650,7,13,18,0.021943041961976717
4651,7,13,19,0.017602024974688265
4652,7,13,20,0.015310136123298521
4653,7,13,21,0.018072640341996193
4654,7,13,22,0.014639835752052844
4655,7,13,23,0.016339160760490596
4656,7,13,24,0.006485318933513388
4657,7,14,1,0.00034133198335020807
4658,7,14,2,0.0003442906963662943
4659,7,14,3,0.0003411294858814253
4660,7,14,4,0.0003767577905276172
4661,7,14,5,0.0009714366070424168
4662,7,14,6,0.0013124648441894574
4663,7,14,7,0.0030769265384181983
4664,7,14,8,0.004054314321070926
4665,7,14,9,0.002520947238159484
4666,7,14,10,0.004398211272359048
4667,7,14,11,0.008324445944425697
4668,7,14,12,0.019633243334459132
4669,7,14,13,0.03929436382045351
4670,7,14,14,0.05085142310721228
4671,7,14,15,0.06587505906176123
4672,7,14,16,0.10661493981324846
4673,7,14,17,0.15640857239285014
4674,7,14,18,0.20462301721229162
4675,7,14,19,0.27787058161773504
4676,7,14,20,0.36542674091574573
4677,7,14,21,0.45175720553494114
4678,7,14,22,0.49233045336934245
4679,7,14,23,0.5836835639554747
4680,7,14,24,0.6256961412982596
4681,7,15,1,0.42566086173923545
4682,7,15,2,0.15482861964226421
4683,7,15,3,0.11559130385870062
4684,7,15,4,0.10853889076386296
4685,7,15,5,0.11022281471481683
4686,7,15,6,0.10999525255934799
4687,7,15,7,0.11241996850039726
4688,7,15,8,0.1169107661154273
4689,7,15,9,0.13712044099449708
4690,7,15,10,0.16409382382721774
4691,7,15,11,0.20014499943752007
4692,7,15,12,0.208820598492531
4693,7,15,13,0.24509708628643043
4694,7,15,14,0.33018925638430285
4695,7,15,15,0.33525686803915644
4696,7,15,16,0.3845640566993005
4697,7,15,17,0.3785942063224296
4698,7,15,18,0.2823592192597638
4699,7,15,19,0.23432198222522496
4700,7,15,20,0.22119255259309786
4701,7,15,21,0.20236904038700143
4702,7,15,22,0.18569328383396247
4703,7,15,23,0.20221865226685795
4704,7,15,24,0.1292744965687968
4705,7,16,1,0.04963346833164814
4706,7,16,2,0.027288862639218866
4707,7,16,3,0.02360212622342375
4708,7,16,4,0.021914332320847114
4709,7,16,5,0.02191670604117562
4710,7,16,6,0.03127359658004479
4711,7,16,7,0.03486774665316897
4712,7,16,8,0.03903533580830423
4713,7,16,9,0.04153824952188249
4714,7,16,10,0.05088745640679612
4715,7,16,11,0.07730046124423173
4716,7,16,12,0.1325096298796221
4717,7,16,13,0.2302861739228304
4718,7,16,14,0.31981838227023
4719,7,16,15,0.402456755540558
4720,7,16,16,0.46876348295646736
4721,7,16,17,0.49252392845090304
4722,7,16,18,0.5100383845201912
4723,7,16,19,0.4753356958038019
4724,7,16,20,0.44614872314096515
4725,7,16,21,0.399843593205091
4726,7,16,22,0.30132784340196367
4727,7,16,23,0.23042976712790916
4728,7,16,24,0.12716945663180157
4729,7,17,1,0.04100320620992495
4730,7,17,2,0.027777320283498906
4731,7,17,3,0.02857617279784287
4732,7,17,4,0.027116031049614537
4733,7,17,5,0.01599004387445209
4734,7,17,6,0.007692867589155419
4735,7,17,7,0.00781876476544058
4736,7,17,8,0.010000269996625318
4737,7,17,9,0.011515626054674556
4738,7,17,10,0.012703948700641496
4739,7,17,11,0.014680908988637956
4740,7,17,12,0.01897853526830994
4741,7,17,13,0.020884598942514078
4742,7,17,14,0.02374215322308597
4743,7,17,15,0.03211011362358155
4744,7,17,16,0.04588723140960875
4745,7,17,17,0.055040015749804314
4746,7,17,18,0.0674475306558659
4747,7,17,19,0.08825372932837983
4748,7,17,20,0.09462408594892426
4749,7,17,21,0.07975876926538304
4750,7,17,22,0.09172991337608018
4751,7,17,23,0.08500057374282392
4752,7,17,24,0.09412766340420158
4753,7,18,1,0.07287346158172853
4754,7,18,2,0.029112723590957908
4755,7,18,3,0.048615693553833675
4756,7,18,4,0.06870526493418815
4757,7,18,5,0.05885584430194805
4758,7,18,6,0.045290505118687464
4759,7,18,7,0.058128608392396384
4760,7,18,8,0.09261738103273252
4761,7,18,9,0.12934337945775773
4762,7,18,10,0.15865955675555032
4763,7,18,11,0.1632783327708539
4764,7,18,12,0.197658161772993
4765,7,18,13,0.255815974800324
4766,7,18,14,0.3427691528855958
4767,7,18,15,0.44339538755766167
4768,7,18,16,0.5203854089324028
4769,7,18,17,0.6215095961300812
4770,7,18,18,0.709114073574106
4771,7,18,19,0.7548270446619665
4772,7,18,20,0.8202083023962601
4773,7,18,21,0.8888896951288575
4774,7,18,22,0.8877021037237585
4775,7,18,23,0.8763419057262414
4776,7,18,24,0.7411669141635971
4777,7,19,1,0.49976014174823735
4778,7,19,2,0.46009635504557356
4779,7,19,3,0.5094833727078586
4780,7,19,4,0.5830297333783508
4781,7,19,5,0.665244864439217
4782,7,19,6,0.7361448531893588
4783,7,19,7,0.7820630217122718
4784,7,19,8,0.6733882663966967
4785,7,19,9,0.5288126673416786
4786,7,19,10,0.43381288108900035
4787,7,19,11,0.3628744065699237
4788,7,19,12,0.3673596805040036
4789,7,19,13,0.4625783327708466
4790,7,19,14,0.5790909551130824
4791,7,19,15,0.6153135560805728
4792,7,19,16,0.6164385532681048
4793,7,19,17,0.5889350320621088
4794,7,19,18,0.5099598605017556
4795,7,19,19,0.47376718416020536
4796,7,19,20,0.3858252559343023
4797,7,19,21,0.28105415682304474
4798,7,19,22,0.15780104623693444
4799,7,19,23,0.07818646641916721
4800,7,19,24,0.0372781865226702
4801,7,20,1,0.013044538193272727
4802,7,20,2,0.0059616942288221635
4803,7,20,3,0.008673349083136493
4804,7,20,4,0.017089886376420817
4805,7,20,5,0.0336123410957383
4806,7,20,6,0.061395128810890695
4807,7,20,7,0.09129767127910368
4808,7,20,8,0.07930471369107463
4809,7,20,9,0.12546559793002396
4810,7,20,10,0.09056586792664847
4811,7,20,11,0.04372779840252155
4812,7,20,12,0.03749546630667334
4813,7,20,13,0.05543719203510143
4814,7,20,14,0.06513131960850493
4815,7,20,15,0.0846668691641349
4816,7,20,16,0.09456526043424497
4817,7,20,17,0.11324349195634995
4818,7,20,18,0.13633702328721073
4819,7,20,19,0.1724207222409744
4820,7,20,20,0.23967503656204828
4821,7,20,21,0.3002999325008507
4822,7,20,22,0.29379362132973824
4823,7,20,23,0.2556327258409325
4824,7,20,24,0.2125598605017469
4825,7,21,1,0.12482918213522859
4826,7,21,2,0.08628737765778052
4827,7,21,3,0.06831470356620602
4828,7,21,4,0.05480722240972015
4829,7,21,5,0.05030057374282931
4830,7,21,6,0.06200375745303205
4831,7,21,7,0.07951860726741031
4832,7,21,8,0.07372850714366037
4833,7,21,9,0.06463082461469266
4834,7,21,10,0.07687536280796506
4835,7,21,11,0.1055590280121557
4836,7,21,12,0.14797253909327335
4837,7,21,13,0.2595731578355315
4838,7,21,14,0.36854076949038833
4839,7,21,15,0.4675372707841242
4840,7,21,16,0.4985355495556387
4841,7,21,17,0.39968011024862404
4842,7,21,18,0.30325628304647173
4843,7,21,19,0.26601499606255585
4844,7,21,20,0.21378354145574496
4845,7,21,21,0.20433719203511344
4846,7,21,22,0.2918726403420017
4847,7,21,23,0.3269271909101185
4848,7,21,24,0.21131041736979664
4849,7,22,1,0.11540302621217284
4850,7,22,2,0.10360043874451735
4851,7,22,3,0.11012591967600871
4852,7,22,4,0.10853068961638183
4853,7,22,5,0.11309338508268924
4854,7,22,6,0.12887269659129758
4855,7,22,7,0.1524696816289882
4856,7,22,8,0.1643205084936544
4857,7,22,9,0.12480201372483031
4858,7,22,10,0.10100350995612264
4859,7,22,11,0.09373043086961233
4860,7,22,12,0.09619463381707631
4861,7,22,13,0.13940634492069148
4862,7,22,14,0.1704773090336433
4863,7,22,15,0.21478728765891164
4864,7,22,16,0.2687677466531717
4865,7,22,17,0.2739646079424055
4866,7,22,18,0.26328934638317375
4867,7,22,19,0.23723920575992857
4868,7,22,20,0.21698002024975102
4869,7,22,21,0.19293615704804434
4870,7,22,22,0.1489256046799499
4871,7,22,23,0.14254332320847013
4872,7,22,24,0.12760040499494088
4873,7,23,1,0.04485857801777633
4874,7,23,2,0.02285449431882265
4875,7,23,3,0.024993542580719567
4876,7,23,4,0.05362395095061576
4877,7,23,5,0.08214712566092225
4878,7,23,6,0.10706476544042215
4879,7,23,7,0.15008068399145114
4880,7,23,8,0.2565036337045898
4881,7,23,9,0.2715881988975219
4882,7,23,10,0.20631825852178193
4883,7,23,11,0.09243950950612906
4884,7,23,12,0.059404398695017235
4885,7,23,13,0.06446986162673012
4886,7,23,14,0.08652526718415814
4887,7,23,15,0.13943507706153888
