,month,day,hour,insolation_pu
4307,6,29,11,0.5977311209405695
4308,6,29,12,0.599807697818526
4309,6,29,13,0.5817618929907661
4310,6,29,14,0.5215384481377258
4311,6,29,15,0.40161335512327917
4312,6,29,16,0.2705492839862355
4313,6,29,17,0.15886660015323073
4314,6,29,18,0.05047751884625705
4315,6,29,19,0.0
4316,6,29,20,0.0
4317,6,29,21,0.0
4318,6,29,22,0.0
4319,6,29,23,0.0
4320,6,29,24,0.0
4321,6,30,1,0.0
4322,6,30,2,0.0
4323,6,30,3,0.0
4324,6,30,4,0.0
4325,6,30,5,0.04672894888552166
4326,6,30,6,0.15671840424562966
4327,6,30,7,0.28503357309442057
4328,6,30,8,0.39215573103626483
4329,6,30,9,0.4753524368000545
4330,6,30,10,0.5314725130883264
4331,6,30,11,0.5650348440900709
4332,6,30,12,0.5736864474092866
4333,6,30,13,0.5573528890203039
4334,6,30,14,0.5139792950422546
4335,6,30,15,0.40719171310724533
4336,6,30,16,0.28502631908753856
4337,6,30,17,0.1634245930919997
4338,6,30,18,0.05963868312251603
4339,6,30,19,0.0
4340,6,30,20,0.0
4341,6,30,21,0.0
4342,6,30,22,0.0
4343,6,30,23,0.0
4344,6,30,24,0.0
4345,7,1,1,0.0
4346,7,1,2,0.0
4347,7,1,3,0.0
4348,7,1,4,0.0
4349,7,1,5,0.051796406250678
4350,7,1,6,0.1810796736838769
4351,7,1,7,0.3410305064015453
4352,7,1,8,0.49820649273082807
4353,7,1,9,0.6317334059568763
4354,7,1,10,0.6740840895044701
4355,7,1,11,0.6935531890907022
4356,7,1,12,0.6756604291837353
4357,7,1,13,0.6270953001280838
4358,7,1,14,0.5508773313488592
4359,7,1,15,0.4513495022226555
4360,7,1,16,0.3258943842207632
4361,7,1,17,0.18395688885691502
4362,7,1,18,0.058252481614461275
4363,7,1,19,0.0
4364,7,1,20,0.0
4365,7,1,21,0.0
4366,7,1,22,0.0
4367,7,1,23,0.0
4368,7,1,24,0.0
4369,7,2,1,0.0
4370,7,2,2,0.0
4371,7,2,3,0.0
4372,7,2,4,0.0
4373,7,2,5,0.046028600149948425
4374,7,2,6,0.16760714005584676
4375,7,2,7,0.292163856897091
4376,7,2,8,0.40918909509493895
4377,7,2,9,0.5046756071951422
4378,7,2,10,0.5650543733766092
4379,7,2,11,0.5814829127543112
4380,7,2,12,0.5694154360412749
4381,7,2,13,0.5291313474472997
4382,7,2,14,0.4751015903115137
4383,7,2,15,0.39428751121194805
4384,7,2,16,0.28210587184006897
4385,7,2,17,0.1651645761290247
4386,7,2,18,0.05319805188233328
4387,7,2,19,0.0
4388,7,2,20,0.0
4389,7,2,21,0.0
4390,7,2,22,0.0
4391,7,2,23,0.0
4392,7,2,24,0.0
4393,7,3,1,0.0
4394,7,3,2,0.0
4395,7,3,3,0.0
4396,7,3,4,0.0
4397,7,3,5,0.036769170888448006
4398,7,3,6,0.1303980591017537
4399,7,3,7,0.26318352370207476
4400,7,3,8,0.3784016304610263
4401,7,3,9,0.4714950349539068
4402,7,3,10,0.540162061851547
4403,7,3,11,0.5697352728145281
4404,7,3,12,0.5781487331396143
4405,7,3,13,0.5439533439808927
4406,7,3,14,0.49517753953635546
4407,7,3,15,0.40109942274536564
4408,7,3,16,0.2941237340445003
4409,7,3,17,0.1665149123858384
4410,7,3,18,0.05302493192167635
4411,7,3,19,0.0
4412,7,3,20,0.0
4413,7,3,21,0.0
4414,7,3,22,0.0
4415,7,3,23,0.0
4416,7,3,24,0.0
4417,7,4,1,0.0
4418,7,4,2,0.0
4419,7,4,3,0.0
4420,7,4,4,0.0
4421,7,4,5,0.05084881333723586
4422,7,4,6,0.1622446962904008
4423,7,4,7,0.30143471618529666
4424,7,4,8,0.44862210516332846
4425,7,4,9,0.556148059530246
4426,7,4,10,0.6052428208036816
4427,7,4,11,0.6191064842558137
4428,7,4,12,0.5974924162417413
4429,7,4,13,0.5372425960394297
4430,7,4,14,0.4967420714018701
4431,7,4,15,0.44394681624523824
4432,7,4,16,0.3460347988729748
4433,7,4,17,0.20318726486275676
4434,7,4,18,0.06554726146943078
4435,7,4,19,0.0
4436,7,4,20,0.0
4437,7,4,21,0.0
4438,7,4,22,0.0
4439,7,4,23,0.0
4440,7,4,24,0.0
4441,7,5,1,0.0
4442,7,5,2,0.0
4443,7,5,3,0.0
4444,7,5,4,0.0
4445,7,5,5,0.05916020145322202
4446,7,5,6,0.2089985169465487
4447,7,5,7,0.3672138941812861
4448,7,5,8,0.5127674396723603
4449,7,5,9,0.6293989598798501
4450,7,5,10,0.700225154684954
4451,7,5,11,0.730243391006558
4452,7,5,12,0.7271046465432611
4453,7,5,13,0.6770895548483987
4454,7,5,14,0.5987056666562763
4455,7,5,15,0.4925162398870645
4456,7,5,16,0.3659505644017661
4457,7,5,17,0.21725973400779242
4458,7,5,18,0.06593694964951373
4459,7,5,19,0.0
4460,7,5,20,0.0
4461,7,5,21,0.0
4462,7,5,22,0.0
4463,7,5,23,0.0
4464,7,5,24,0.0
4465,7,6,1,0.0
4466,7,6,2,0.0
4467,7,6,3,0.0
4468,7,6,4,0.0
4469,7,6,5,0.052425722313740944
4470,7,6,6,0.19443947609631299
4471,7,6,7,0.36193681413841056
4472,7,6,8,0.5012291296752993
4473,7,6,9,0.6192369801316461
4474,7,6,10,0.6911603151543533
4475,7,6,11,0.7156972909523317
4476,7,6,12,0.7097239804438066
4477,7,6,13,0.6803344415360792
4478,7,6,14,0.629850398090561
4479,7,6,15,0.52426077506375
4480,7,6,16,0.37937600488938916
4481,7,6,17,0.2108322121271035
4482,7,6,18,0.06345512910767485
4483,7,6,19,0.0
4484,7,6,20,0.0
4485,7,6,21,0.0
4486,7,6,22,0.0
4487,7,6,23,0.0
4488,7,6,24,0.0
4489,7,7,1,0.0
4490,7,7,2,0.0
4491,7,7,3,0.0
4492,7,7,4,0.0
4493,7,7,5,0.03803235690613231
4494,7,7,6,0.1441745415370935
4495,7,7,7,0.2775142629009046
4496,7,7,8,0.4286965056355585
4497,7,7,9,0.573251063582443
4498,7,7,10,0.6598145375717681
4499,7,7,11,0.7070095538458616
4500,7,7,12,0.7110943361022101
4501,7,7,13,0.690119151682877
4502,7,7,14,0.6129532110262087
4503,7,7,15,0.5159336234556127
4504,7,7,16,0.3851298230000561
4505,7,7,17,0.21707226425475107
4506,7,7,18,0.0665171648460869
4507,7,7,19,0.0
4508,7,7,20,0.0
4509,7,7,21,0.0
4510,7,7,22,0.0
4511,7,7,23,0.0
4512,7,7,24,0.0
4513,7,8,1,0.0
4514,7,8,2,0.0
4515,7,8,3,0.0
4516,7,8,4,0.0
4517,7,8,5,0.041405943689054744
4518,7,8,6,0.14044416347238425
4519,7,8,7,0.24362012221171708
4520,7,8,8,0.35156146486000095
4521,7,8,9,0.4691855651209113
4522,7,8,10,0.5586423279769237
4523,7,8,11,0.6048616770738462
4524,7,8,12,0.6170403332017933
4525,7,8,13,0.6101100648726668
4526,7,8,14,0.5262327089222323
4527,7,8,15,0.39856598216138384
4528,7,8,16,0.2583228012649535
4529,7,8,17,0.13530471579375078
4530,7,8,18,0.04346735047298896
4531,7,8,19,0.0
4532,7,8,20,0.0
4533,7,8,21,0.0
4534,7,8,22,0.0
4535,7,8,23,0.0
4536,7,8,24,0.0
4537,7,9,1,0.0
4538,7,9,2,0.0
4539,7,9,3,0.0
4540,7,9,4,0.0
4541,7,9,5,0.03507560038534668
4542,7,9,6,0.12526738024377648
4543,7,9,7,0.2611730307504561
4544,7,9,8,0.42334635623458455
4545,7,9,9,0.5523374905150902
4546,7,9,10,0.6376160861613013
4547,7,9,11,0.6505815411168538
4548,7,9,12,0.6489935104641733
4549,7,9,13,0.6176647783151399
4550,7,9,14,0.5500958874609946
4551,7,9,15,0.4649991916061252
4552,7,9,16,0.34638448036862635
4553,7,9,17,0.19928729076513002
4554,7,9,18,0.06050915297051015
4555,7,9,19,0.0
4556,7,9,20,0.0
4557,7,9,21,0.0
4558,7,9,22,0.0
4559,7,9,23,0.0
4560,7,9,24,0.0
4561,7,10,1,0.0
4562,7,10,2,0.0
4563,7,10,3,0.0
4564,7,10,4,0.0
4565,7,10,5,0.04014438890118773
4566,7,10,6,0.14670059057027093
4567,7,10,7,0.2558777222908596
4568,7,10,8,0.37780761911944744
4569,7,10,9,0.4704902393845466
4570,7,10,10,0.5716336772322598
4571,7,10,11,0.6419825938083996
4572,7,10,12,0.6736718701309009
4573,7,10,13,0.6668730294857471
4574,7,10,14,0.6069719781502478
4575,7,10,15,0.5056570984131434
4576,7,10,16,0.3705054980589807
4577,7,10,17,0.20697110418826578
4578,7,10,18,0.06177663084299032
4579,7,10,19,0.0
4580,7,10,20,0.0
4581,7,10,21,0.0
4582,7,10,22,0.0
4583,7,10,23,0.0
4584,7,10,24,0.0
4585,7,11,1,0.0
4586,7,11,2,0.0
4587,7,11,3,0.0
4588,7,11,4,0.0
4589,7,11,5,0.048012645073191154
4590,7,11,6,0.19148786066165432
4591,7,11,7,0.35850907354469747
4592,7,11,8,0.49476584566917875
4593,7,11,9,0.5989093045081924
4594,7,11,10,0.6528198792047476
4595,7,11,11,0.6790697311426921
4596,7,11,12,0.6797175621108358
4597,7,11,13,0.6287194495892134
4598,7,11,14,0.5658730319379974
4599,7,11,15,0.45529796362326347
4600,7,11,16,0.3169147256529418
4601,7,11,17,0.17830057602330388
4602,7,11,18,0.05308857733438302
4603,7,11,19,0.0
4604,7,11,20,0.0
4605,7,11,21,0.0
4606,7,11,22,0.0
4607,7,11,23,0.0
4608,7,11,24,0.0
4609,7,12,1,0.0
4610,7,12,2,0.0
4611,7,12,3,0.0
4612,7,12,4,0.0
4613,7,12,5,0.04574582932888347
4614,7,12,6,0.17570229326010264
4615,7,12,7,0.31443588818984997
4616,7,12,8,0.42716942393920915
4617,7,12,9,0.546150337063692
4618,7,12,10,0.6377828775400151
4619,7,12,11,0.7062577748635867
4620,7,12,12,0.7070462656424009
4621,7,12,13,0.6641669888263646
4622,7,12,14,0.5764229041132402
4623,7,12,15,0.43773830284994203
4624,7,12,16,0.2838811413478468
4625,7,12,17,0.1670119011385363
4626,7,12,18,0.04852827343906481
4627,7,12,19,0.0
4628,7,12,20,0.0
4629,7,12,21,0.0
4630,7,12,22,0.0
4631,7,12,23,0.0
4632,7,12,24,0.0
4633,7,13,1,0.0
4634,7,13,2,0.0
4635,7,13,3,0.0
4636,7,13,4,0.0
4637,7,13,5,0.04930097072023092
4638,7,13,6,0.2052516632311049
4639,7,13,7,0.39460236964412004
4640,7,13,8,0.5459611802624939
4641,7,13,9,0.6644011873488541
4642,7,13,10,0.7303128135425133
4643,7,13,11,0.7551985406747189
4644,7,13,12,0.7521356666704996
4645,7,13,13,0.722882760470101
4646,7,13,14,0.6504159188839086
4647,7,13,15,0.5443332723387491
4648,7,13,16,0.3983359004176835
4649,7,13,17,0.22471559904383415
4650,7,13,18,0.0644851284055724
4651,7,13,19,0.0
4652,7,13,20,0.0
4653,7,13,21,0.0
4654,7,13,22,0.0
4655,7,13,23,0.0
4656,7,13,24,0.0
4657,7,14,1,0.0
4658,7,14,2,0.0
4659,7,14,3,0.0
4660,7,14,4,0.0
4661,7,14,5,0.04676019246691318
4662,7,14,6,0.1963045311787849
4663,7,14,7,0.37006761178588515
4664,7,14,8,0.527639577382607
4665,7,14,9,0.643560930486767
4666,7,14,10,0.717194255897616
4667,7,14,11,0.7416039408397564
4668,7,14,12,0.7297189200175852
4669,7,14,13,0.6943178020387814
4670,7,14,14,0.6050429611046068
4671,7,14,15,0.4686288136558927
4672,7,14,16,0.33160595183638447
4673,7,14,17,0.182814097297584
4674,7,14,18,0.05394643201928007
4675,7,14,19,0.0
4676,7,14,20,0.0
4677,7,14,21,0.0
4678,7,14,22,0.0
4679,7,14,23,0.0
4680,7,14,24,0.0
4681,7,15,1,0.0
4682,7,15,2,0.0
4683,7,15,3,0.0
4684,7,15,4,0.0
4685,7,15,5,0.04365127555611791
4686,7,15,6,0.19264991104146179
4687,7,15,7,0.3675578197090293
4688,7,15,8,0.512490594153186
4689,7,15,9,0.6025326915656055
4690,7,15,10,0.6360048224457985
4691,7,15,11,0.6377114286418261
4692,7,15,12,0.6294440902441146
4693,7,15,13,0.6293006423666672
4694,7,15,14,0.5954672557930552
4695,7,15,15,0.5006215941907505
4696,7,15,16,0.36501149505069225
4697,7,15,17,0.2065729892822868
4698,7,15,18,0.059845423369478144
4699,7,15,19,0.0
4700,7,15,20,0.0
4701,7,15,21,0.0
4702,7,15,22,0.0
4703,7,15,23,0.0
4704,7,15,24,0.0
4705,7,16,1,0.0
4706,7,16,2,0.0
4707,7,16,3,0.0
4708,7,16,4,0.0
4709,7,16,5,0.04435931195187656
4710,7,16,6,0.1910073768486416
4711,7,16,7,0.3665481711285116
4712,7,16,8,0.5249168187992861
4713,7,16,9,0.6411283289591243
4714,7,16,10,0.7021881588080167
4715,7,16,11,0.7210873831731254
4716,7,16,12,0.7187263215149684
4717,7,16,13,0.6790799733408445
4718,7,16,14,0.6154355517512471
4719,7,16,15,0.5180090196509995
4720,7,16,16,0.37942049016070645
4721,7,16,17,0.2077989516602872
4722,7,16,18,0.05803998394440355
4723,7,16,19,0.0
4724,7,16,20,0.0
4725,7,16,21,0.0
4726,7,16,22,0.0
4727,7,16,23,0.0
4728,7,16,24,0.0
4729,7,17,1,0.0
4730,7,17,2,0.0
4731,7,17,3,0.0
4732,7,17,4,0.0
4733,7,17,5,0.042939641890191164
4734,7,17,6,0.18354638165390497
4735,7,17,7,0.3549078084178007
4736,7,17,8,0.5039110110211832
4737,7,17,9,0.6174712576087711
4738,7,17,10,0.6614248295520159
4739,7,17,11,0.6718623522005774
4740,7,17,12,0.6807494421692405
4741,7,17,13,0.6696799181398576
4742,7,17,14,0.6104265925332842
4743,7,17,15,0.5131928971075282
4744,7,17,16,0.36819802586520906
4745,7,17,17,0.20541567355212287
4746,7,17,18,0.05791516173568854
4747,7,17,19,0.0
4748,7,17,20,0.0
4749,7,17,21,0.0
4750,7,17,22,0.0
4751,7,17,23,0.0
4752,7,17,24,0.0
4753,7,18,1,0.0
4754,7,18,2,0.0
4755,7,18,3,0.0
4756,7,18,4,0.0
4757,7,18,5,0.03842399367120302
4758,7,18,6,0.17488938360890294
4759,7,18,7,0.3423429436560372
4760,7,18,8,0.48750117967915124
4761,7,18,9,0.6041764334388257
4762,7,18,10,0.6729177280816304
4763,7,18,11,0.6858107131589567
4764,7,18,12,0.6945922935328418
4765,7,18,13,0.6750674146031818
4766,7,18,14,0.6000195650935166
4767,7,18,15,0.49470796459291816
4768,7,18,16,0.35909715038218293
4769,7,18,17,0.1949116768893122
4770,7,18,18,0.055439459137897114
4771,7,18,19,0.0
4772,7,18,20,0.0
4773,7,18,21,0.0
4774,7,18,22,0.0
4775,7,18,23,0.0
4776,7,18,24,0.0
4777,7,19,1,0.0
4778,7,19,2,0.0
4779,7,19,3,0.0
4780,7,19,4,0.0
4781,7,19,5,0.03498581429392499
4782,7,19,6,0.14282438496349353
4783,7,19,7,0.2735536132827556
4784,7,19,8,0.4045710952308248
4785,7,19,9,0.4925435604266346
4786,7,19,10,0.569028385389128
4787,7,19,11,0.6069465902434156
4788,7,19,12,0.6478808488715406
4789,7,19,13,0.6479394984475964
4790,7,19,14,0.5979372442974678
4791,7,19,15,0.5036610648799118
4792,7,19,16,0.36340708080112266
4793,7,19,17,0.19692778404890002
4794,7,19,18,0.05387240567883583
4795,7,19,19,0.0
4796,7,19,20,0.0
4797,7,19,21,0.0
4798,7,19,22,0.0
4799,7,19,23,0.0
4800,7,19,24,0.0
4801,7,20,1,0.0
4802,7,20,2,0.0
4803,7,20,3,0.0
4804,7,20,4,0.0
4805,7,20,5,0.035737165251299476
4806,7,20,6,0.1718873591365475
4807,7,20,7,0.3244535888813018
4808,7,20,8,0.4580935907812319
4809,7,20,9,0.560575455352192
4810,7,20,10,0.6509684357128487
4811,7,20,11,0.6835868952321463
4812,7,20,12,0.6755631748635771
4813,7,20,13,0.6421646265249773
4814,7,20,14,0.5612469590423297
4815,7,20,15,0.4699815351682688
4816,7,20,16,0.31802886252595564
4817,7,20,17,0.17222987009370233
4818,7,20,18,0.04337481651483081
4819,7,20,19,0.0
4820,7,20,20,0.0
4821,7,20,21,0.0
4822,7,20,22,0.0
4823,7,20,23,0.0
4824,7,20,24,0.0
4825,7,21,1,0.0
4826,7,21,2,0.0
4827,7,21,3,0.0
4828,7,21,4,0.0
4829,7,21,5,0.03073914527787529
4830,7,21,6,0.11936950293835472
4831,7,21,7,0.219488879808623
4832,7,21,8,0.31387106620362354
4833,7,21,9,0.41270859623537104
4834,7,21,10,0.5058125486424133
4835,7,21,11,0.5365171845898198
4836,7,21,12,0.49840313703085604
4837,7,21,13,0.4784266236308307
4838,7,21,14,0.46469044994066006
4839,7,21,15,0.3833737859641049
4840,7,21,16,0.26950409042544965
4841,7,21,17,0.15291791464690507
4842,7,21,18,0.04236609715232946
4843,7,21,19,0.0
4844,7,21,20,0.0
4845,7,21,21,0.0
4846,7,21,22,0.0
4847,7,21,23,0.0
4848,7,21,24,0.0
4849,7,22,1,0.0
4850,7,22,2,0.0
4851,7,22,3,0.0
4852,7,22,4,0.0
4853,7,22,5,0.03041015045218495
4854,7,22,6,0.14065335433157714
4855,7,22,7,0.29262855479476907
4856,7,22,8,0.3956201197747901
4857,7,22,9,0.5149676059979402
4858,7,22,10,0.6013997895785923
4859,7,22,11,0.613684520873822
4860,7,22,12,0.6078101912907266
4861,7,22,13,0.607314364916814
4862,7,22,14,0.5417809975184565
4863,7,22,15,0.4549595951530802
4864,7,22,16,0.3434031764116511
4865,7,22,17,0.1900899348221448
4866,7,22,18,0.04918754810364175
4867,7,22,19,0.0
4868,7,22,20,0.0
4869,7,22,21,0.0
4870,7,22,22,0.0
4871,7,22,23,0.0
4872,7,22,24,0.0
4873,7,23,1,0.0
4874,7,23,2,0.0
4875,7,23,3,0.0
4876,7,23,4,0.0
4877,7,23,5,0.035548019834131465
4878,7,23,6,0.17875424509878232
4879,7,23,7,0.3706694906776326
4880,7,23,8,0.5361252924058707
4881,7,23,9,0.6585738987404142
4882,7,23,10,0.7368791042784305
4883,7,23,11,0.7662268998856994
4884,7,23,12,0.7628630174352727
4885,7,23,13,0.7307701734674873
4886,7,23,14,0.6520328032058639
4887,7,23,15,0.5237250273382871
4888,7,23,16,0.37983803124270094
4889,7,23,17,0.19312063067338092
4890,7,23,18,0.04440519782615378
4891,7,23,19,0.0
4892,7,23,20,0.0
4893,7,23,21,0.0
4894,7,23,22,0.0
4895,7,23,23,0.0
4896,7,23,24,0.0
4897,7,24,1,0.0
4898,7,24,2,0.0
4899,7,24,3,0.0
4900,7,24,4,0.0
4901,7,24,5,0.029311721205912532
4902,7,24,6,0.1443759023006247
4903,7,24,7,0.29117569170377766
4904,7,24,8,0.4078071343281227
4905,7,24,9,0.4945664000061458
4906,7,24,10,0.5570822310454135
4907,7,24,11,0.5739567345087631
4908,7,24,12,0.5758638031768307
4909,7,24,13,0.5622202388751996
4910,7,24,14,0.5130315584792193
4911,7,24,15,0.4250029796373748
4912,7,24,16,0.30585712764912487
4913,7,24,17,0.16345277940274708
4914,7,24,18,0.04552111188352262
4915,7,24,19,0.0
4916,7,24,20,0.0
4917,7,24,21,0.0
4918,7,24,22,0.0
4919,7,24,23,0.0
4920,7,24,24,0.0
4921,7,25,1,0.0
4922,7,25,2,0.0
4923,7,25,3,0.0
4924,7,25,4,0.0
4925,7,25,5,0.024379308913157108
4926,7,25,6,0.13679085749866107
4927,7,25,7,0.29122545101457525
4928,7,25,8,0.4191054979265315
4929,7,25,9,0.5250501151727216
4930,7,25,10,0.6100791691473784
4931,7,25,11,0.6678459036211187
4932,7,25,12,0.673570520818796
4933,7,25,13,0.6596246270620214
4934,7,25,14,0.5841080440738505
4935,7,25,15,0.4575705795126538
4936,7,25,16,0.3251840654616504
4937,7,25,17,0.16814445143612036
4938,7,25,18,0.04430424032562256
4939,7,25,19,0.0
4940,7,25,20,0.0
4941,7,25,21,0.0
4942,7,25,22,0.0
4943,7,25,23,0.0
4944,7,25,24,0.0
4945,7,26,1,0.0
4946,7,26,2,0.0
4947,7,26,3,0.0
4948,7,26,4,0.0
4949,7,26,5,0.025666684613162738
4950,7,26,6,0.12421835450310958
4951,7,26,7,0.24487705223018336
4952,7,26,8,0.3609363214550408
4953,7,26,9,0.45809622885911944
4954,7,26,10,0.4966108104125396
4955,7,26,11,0.5399828922895249
4956,7,26,12,0.5756534134002202
4957,7,26,13,0.5430423136181896
4958,7,26,14,0.4723125844898651
4959,7,26,15,0.3785579218081922
4960,7,26,16,0.28354833012513414
4961,7,26,17,0.1573228302100897
4962,7,26,18,0.04091960293600779
4963,7,26,19,0.0
4964,7,26,20,0.0
4965,7,26,21,0.0
4966,7,26,22,0.0
4967,7,26,23,0.0
4968,7,26,24,0.0
4969,7,27,1,0.0
4970,7,27,2,0.0
4971,7,27,3,0.0
4972,7,27,4,0.0
4973,7,27,5,0.02909090016410097
4974,7,27,6,0.1611465298583407
4975,7,27,7,0.3392094871507056
4976,7,27,8,0.5050453968665788
4977,7,27,9,0.6277881279741588
4978,7,27,10,0.6981912962622688
4979,7,27,11,0.7128304274969589
4980,7,27,12,0.6939831906294838
4981,7,27,13,0.6724358264477702
4982,7,27,14,0.619072512899974
4983,7,27,15,0.5121673597053236
4984,7,27,16,0.3759168533279602
4985,7,27,17,0.20325020522088733
4986,7,27,18,0.0476451464935673
4987,7,27,19,0.0
4988,7,27,20,0.0
4989,7,27,21,0.0
4990,7,27,22,0.0
4991,7,27,23,0.0
4992,7,27,24,0.0
4993,7,28,1,0.0
4994,7,28,2,0.0
4995,7,28,3,0.0
4996,7,28,4,0.0
4997,7,28,5,0.02545300244644979
4998,7,28,6,0.14007688951899527
4999,7,28,7,0.31107497736814116
5000,7,28,8,0.4591432369423744
5001,7,28,9,0.566442471197299
5002,7,28,10,0.638895262306153
5003,7,28,11,0.6935462314167511
5004,7,28,12,0.7200852645349373
5005,7,28,13,0.6779244803368001
5006,7,28,14,0.5930603527855227
5007,7,28,15,0.48662195771721184
5008,7,28,16,0.34706120794794515
5009,7,28,17,0.1818798048889694
5010,7,28,18,0.04358125645117319
5011,7,28,19,0.0
5012,7,28,20,0.0
5013,7,28,21,0.0
5014,7,28,22,0.0
5015,7,28,23,0.0
5016,7,28,24,0.0
5017,7,29,1,0.0
5018,7,29,2,0.0
5019,7,29,3,0.0
5020,7,29,4,0.0
5021,7,29,5,0.026152499395180155
5022,7,29,6,0.15024595374273567
5023,7,29,7,0.29971256592683276
5024,7,29,8,0.4177391186782606
5025,7,29,9,0.494517016782012
5026,7,29,10,0.5614070491680349
5027,7,29,11,0.5802580925303489
5028,7,29,12,0.6024635636682495
5029,7,29,13,0.582196007126018
5030,7,29,14,0.48191957827979726
5031,7,29,15,0.34788631943636356
5032,7,29,16,0.22138833834146682
5033,7,29,17,0.11526312889629807
5034,7,29,18,0.030649410496211952
5035,7,29,19,0.0
5036,7,29,20,0.0
5037,7,29,21,0.0
5038,7,29,22,0.0
5039,7,29,23,0.0
5040,7,29,24,0.0
5041,7,30,1,0.0
5042,7,30,2,0.0
5043,7,30,3,0.0
5044,7,30,4,0.0
5045,7,30,5,0.013043700676674888
5046,7,30,6,0.05997243870098154
5047,7,30,7,0.1338667938503322
5048,7,30,8,0.20067958568889746
5049,7,30,9,0.2762771751576309
5050,7,30,10,0.321330234079801
5051,7,30,11,0.35180628531554636
5052,7,30,12,0.3763651786396337
5053,7,30,13,0.3889749728895045
5054,7,30,14,0.36173966910259653
5055,7,30,15,0.27836952435148443
5056,7,30,16,0.17919721472935554
5057,7,30,17,0.0962780908466983
5058,7,30,18,0.030943015869294176
5059,7,30,19,0.0
5060,7,30,20,0.0
5061,7,30,21,0.0
5062,7,30,22,0.0
5063,7,30,23,0.0
5064,7,30,24,0.0
5065,7,31,1,0.0
5066,7,31,2,0.0
5067,7,31,3,0.0
5068,7,31,4,0.0
5069,7,31,5,0.02246563475719321
5070,7,31,6,0.11715562583879531
5071,7,31,7,0.22731695304701063
5072,7,31,8,0.3286518082809644
5073,7,31,9,0.44531670691978215
5074,7,31,10,0.53780274149803
5075,7,31,11,0.5689459664308621
5076,7,31,12,0.5671179011833491
5077,7,31,13,0.5524168957741775
5078,7,31,14,0.5051881008235076
5079,7,31,15,0.42683081341810536
5080,7,31,16,0.30481017192853227
5081,7,31,17,0.16401561802218065
5082,7,31,18,0.03820478801858166
5083,7,31,19,0.0
5084,7,31,20,0.0
5085,7,31,21,0.0
5086,7,31,22,0.0
5087,7,31,23,0.0
5088,7,31,24,0.0
5089,8,1,1,0.0
5090,8,1,2,0.0
5091,8,1,3,0.0
5092,8,1,4,0.0
5093,8,1,5,0.022405904735444376
5094,8,1,6,0.14362484703303935
5095,8,1,7,0.3227728225686922
5096,8,1,8,0.49067496963775065
5097,8,1,9,0.6143816246858996
5098,8,1,10,0.6801875128407676
5099,8,1,11,0.702527191680112
5100,8,1,12,0.6947068636282062
5101,8,1,13,0.6662834980491731
5102,8,1,14,0.6060344117578054
5103,8,1,15,0.5087776542873063
5104,8,1,16,0.3613459822184661
5105,8,1,17,0.18539230396756254
5106,8,1,18,0.04053058509089814
5107,8,1,19,0.0
5108,8,1,20,0.0
5109,8,1,21,0.0
5110,8,1,22,0.0
5111,8,1,23,0.0
5112,8,1,24,0.0
5113,8,2,1,0.0
5114,8,2,2,0.0
5115,8,2,3,0.0
5116,8,2,4,0.0
5117,8,2,5,0.021061975345782472
5118,8,2,6,0.13347408952851683
5119,8,2,7,0.2816386693013088
5120,8,2,8,0.41158791548761553
5121,8,2,9,0.49479453549752045
5122,8,2,10,0.565995269177762
5123,8,2,11,0.629283353068466
5124,8,2,12,0.6378520136723147
5125,8,2,13,0.62631773869581
5126,8,2,14,0.5612787374245448
5127,8,2,15,0.46824763899078325
5128,8,2,16,0.3260769334393404
5129,8,2,17,0.16561247902358367
5130,8,2,18,0.035745283306635775
5131,8,2,19,0.0
5132,8,2,20,0.0
5133,8,2,21,0.0
5134,8,2,22,0.0
5135,8,2,23,0.0
5136,8,2,24,0.0
5137,8,3,1,0.0
5138,8,3,2,0.0
5139,8,3,3,0.0
5140,8,3,4,0.0
5141,8,3,5,0.02001892192038291
5142,8,3,6,0.13939453264974894
5143,8,3,7,0.31251191998598005
5144,8,3,8,0.45871048628907396
5145,8,3,9,0.5760599916376967
5146,8,3,10,0.6461948724105077
5147,8,3,11,0.6539850031519336
